Orthogroup	t2_fai-gene-cluster-1	t24_fai-gene-cluster-1
OG0000000	AAJ_000177	AAH_000154
OG0000000	AAJ_000176	AAH_000151
OG0000000	AAJ_000178	AAH_000155
OG0000001	AAJ_000163	AAH_000141
OG0000001	AAJ_000183	AAH_000161
OG0000002	AAJ_000166, AAJ_000167	AAH_000143
OG0000002	AAJ_000164	AAH_000142
OG0000003	AAJ_000173	AAH_000150
OG0000004	AAJ_000147, AAJ_000146	AAH_000128
OG0000005	AAJ_000179	AAH_000156
OG0000005	AAJ_000180	AAH_000158
OG0000006	AAJ_000157	AAH_000136
OG0000007	AAJ_000172	AAH_000148, AAH_000149
OG0000009	AAJ_000189	AAH_000168
OG0000010	AAJ_000152	AAH_000132
OG0000010	AAJ_000151	AAH_000130
OG0000011	AAJ_000153	AAH_000133
OG0000012	AAJ_000200	AAH_000177
OG0000013	AAJ_000159	AAH_000138
OG0000013	AAJ_000158	AAH_000137
OG0000014	AAJ_000196, AAJ_000195	AAH_000174
OG0000015	AAJ_000169	AAH_000145
OG0000015	AAJ_000168	AAH_000144
OG0000016	AAJ_000185	AAH_000163
OG0000017	AAJ_000191	AAH_000169
OG0000018	AAJ_000155	AAH_000134
OG0000019	AAJ_000201	AAH_000179
OG0000020	AAJ_000160	AAH_000139
OG0000021	AAJ_000188	AAH_000167
OG0000022	AAJ_000145	AAH_000127, AAH_000126
OG0000023	AAJ_000162	AAH_000140
OG0000024	AAJ_000193	AAH_000172
OG0000026	AAJ_000198	AAH_000176
OG0000027	AAJ_000170	AAH_000146
OG0000028	AAJ_000192	AAH_000170
OG0000029	AAJ_000197	AAH_000175
OG0000030	AAJ_000149	AAH_000129
OG0000032	AAJ_000202	AAH_000180
OG0000033	AAJ_000182	AAH_000160
OG0000034	AAJ_000181	AAH_000159
OG0000035	AAJ_000187	AAH_000166
OG0000036	AAJ_000184	AAH_000162
