Orthogroup	t2_fai-gene-cluster-1	t3_fai-gene-cluster-1
OG0000000	AAJ_000177	AAK_000185
OG0000000	AAJ_000176	AAK_000184
OG0000000	AAJ_000178	AAK_000188
OG0000001	AAJ_000163	AAK_000192
OG0000001	AAJ_000183	AAK_000169
OG0000002	AAJ_000165	AAK_000172
OG0000002	AAJ_000164	AAK_000171
OG0000003	AAJ_000173	AAK_000181
OG0000003	AAJ_000175	AAK_000183
OG0000004	AAJ_000148	AAK_000157
OG0000004	AAJ_000146	AAK_000156
OG0000005	AAJ_000179	AAK_000189
OG0000006	AAJ_000157	AAK_000163
OG0000007	AAJ_000172	AAK_000180
OG0000008	AAJ_000171	AAK_000177, AAK_000178, AAK_000179
OG0000009	AAJ_000189	AAK_000199
OG0000009	AAJ_000190	AAK_000200
OG0000010	AAJ_000151	AAK_000159
OG0000011	AAJ_000154	AAK_000160
OG0000012	AAJ_000199	AAK_000210
OG0000013	AAJ_000159	AAK_000164
OG0000014	AAJ_000196	AAK_000207
OG0000014	AAJ_000195	AAK_000206
OG0000015	AAJ_000169	AAK_000174, AAK_000175
OG0000015	AAJ_000168	AAK_000173
OG0000016	AAJ_000185	AAK_000193
OG0000017	AAJ_000191	AAK_000201, AAK_000202
OG0000018	AAJ_000155	AAK_000161
OG0000019	AAJ_000201	AAK_000212
OG0000020	AAJ_000160	AAK_000165
OG0000021	AAJ_000188	AAK_000197
OG0000022	AAJ_000145	AAK_000155
OG0000023	AAJ_000161	AAK_000167
OG0000024	AAJ_000193	AAK_000204
OG0000025	AAJ_000194	AAK_000205
OG0000026	AAJ_000198	AAK_000209
OG0000027	AAJ_000170	AAK_000176
OG0000028	AAJ_000192	AAK_000203
OG0000029	AAJ_000197	AAK_000208
OG0000030	AAJ_000150	AAK_000158
OG0000031	AAJ_000186	AAK_000195
OG0000032	AAJ_000202	AAK_000213
OG0000033	AAJ_000182	AAK_000191
OG0000035	AAJ_000187	AAK_000196
