Orthogroup	t2_fai-gene-cluster-1	t12_fai-gene-cluster-1
OG0000000	AAJ_000177	AAA_000149
OG0000000	AAJ_000176	AAA_000147
OG0000001	AAJ_000163	AAA_000136
OG0000002	AAJ_000165, AAJ_000166, AAJ_000167, AAJ_000164	AAA_000138
OG0000003	AAJ_000173	AAA_000145
OG0000003	AAJ_000175	AAA_000146
OG0000004	AAJ_000147, AAJ_000146	AAA_000124
OG0000005	AAJ_000179, AAJ_000180	AAA_000150
OG0000006	AAJ_000157	AAA_000131
OG0000007	AAJ_000172	AAA_000144
OG0000008	AAJ_000171	AAA_000142
OG0000009	AAJ_000189	AAA_000161
OG0000010	AAJ_000152	AAA_000127
OG0000010	AAJ_000151	AAA_000126
OG0000011	AAJ_000154	AAA_000129
OG0000011	AAJ_000153	AAA_000128
OG0000012	AAJ_000200	AAA_000170
OG0000013	AAJ_000159	AAA_000132
OG0000014	AAJ_000196, AAJ_000195	AAA_000167
OG0000015	AAJ_000169	AAA_000140
OG0000015	AAJ_000168	AAA_000139
OG0000017	AAJ_000191	AAA_000162, AAA_000163
OG0000018	AAJ_000155	AAA_000130
OG0000019	AAJ_000201	AAA_000172
OG0000020	AAJ_000160	AAA_000133
OG0000021	AAJ_000188	AAA_000160
OG0000023	AAJ_000162	AAA_000135
OG0000024	AAJ_000193	AAA_000165
OG0000026	AAJ_000198	AAA_000169
OG0000027	AAJ_000170	AAA_000141
OG0000028	AAJ_000192	AAA_000164
OG0000029	AAJ_000197	AAA_000168
OG0000030	AAJ_000149, AAJ_000150	AAA_000125
OG0000031	AAJ_000186	AAA_000158
OG0000032	AAJ_000202	AAA_000173
OG0000033	AAJ_000182	AAA_000153
OG0000034	AAJ_000181	AAA_000152
OG0000035	AAJ_000187	AAA_000159
OG0000036	AAJ_000184	AAA_000155
