Orthogroup	t12_fai-gene-cluster-1	t25_fai-gene-cluster-1
OG0000000	AAA_000147	AAG_000158
OG0000000	AAA_000148	AAG_000159
OG0000001	AAA_000136	AAG_000167
OG0000002	AAA_000138	AAG_000149, AAG_000150, AAG_000148
OG0000003	AAA_000145	AAG_000155
OG0000003	AAA_000146	AAG_000157
OG0000004	AAA_000124	AAG_000132
OG0000005	AAA_000150	AAG_000163
OG0000006	AAA_000131	AAG_000142
OG0000007	AAA_000144	AAG_000154
OG0000008	AAA_000142, AAA_000143	AAG_000153
OG0000009	AAA_000161	AAG_000172
OG0000010	AAA_000127	AAG_000136
OG0000010	AAA_000126	AAG_000135
OG0000011	AAA_000129	AAG_000138
OG0000011	AAA_000128	AAG_000137
OG0000012	AAA_000170	AAG_000182, AAG_000183
OG0000013	AAA_000132	AAG_000143
OG0000014	AAA_000167	AAG_000178
OG0000015	AAA_000140, AAA_000139	AAG_000151
OG0000016	AAA_000156	AAG_000170
OG0000017	AAA_000162, AAA_000163	AAG_000174
OG0000018	AAA_000130	AAG_000139
OG0000019	AAA_000171, AAA_000172	AAG_000184
OG0000020	AAA_000133, AAA_000134	AAG_000144
OG0000021	AAA_000160	AAG_000171
OG0000023	AAA_000135	AAG_000145
OG0000024	AAA_000165	AAG_000176
OG0000025	AAA_000166	AAG_000177
OG0000026	AAA_000169	AAG_000180
OG0000027	AAA_000141	AAG_000152
OG0000028	AAA_000164	AAG_000175
OG0000029	AAA_000168	AAG_000179
OG0000030	AAA_000125	AAG_000134
OG0000032	AAA_000173	AAG_000185
OG0000033	AAA_000153	AAG_000166
OG0000034	AAA_000151	AAG_000164
OG0000034	AAA_000152	AAG_000165
OG0000036	AAA_000155	AAG_000168
