Orthogroup	t19_fai-gene-cluster-1	t7_fai-gene-cluster-1
OG0000000	AAR_000200	AAC_000160
OG0000000	AAR_000207	AAC_000163
OG0000001	AAR_000214, AAR_000186	AAC_000167
OG0000002	AAR_000188	AAC_000149
OG0000002	AAR_000189	AAC_000150
OG0000002	AAR_000191	AAC_000151
OG0000003	AAR_000197	AAC_000157
OG0000003	AAR_000199	AAC_000159
OG0000004	AAR_000168	AAC_000133
OG0000004	AAR_000169	AAC_000134
OG0000005	AAR_000210	AAC_000164
OG0000006	AAR_000180	AAC_000143
OG0000006	AAR_000179	AAC_000142
OG0000007	AAR_000196, AAR_000195	AAC_000156
OG0000008	AAR_000193	AAC_000155
OG0000009	AAR_000222	AAC_000173
OG0000010	AAR_000171	AAC_000136
OG0000010	AAR_000173	AAC_000137
OG0000011	AAR_000176	AAC_000139
OG0000012	AAR_000231	AAC_000181
OG0000013	AAR_000181	AAC_000144
OG0000014	AAR_000228, AAR_000227	AAC_000178
OG0000016	AAR_000216	AAC_000170, AAC_000169
OG0000017	AAR_000223	AAC_000174
OG0000018	AAR_000178	AAC_000141
OG0000019	AAR_000232	AAC_000183
OG0000020	AAR_000184	AAC_000145
OG0000021	AAR_000221	AAC_000171
OG0000022	AAR_000167	AAC_000132
OG0000023	AAR_000185	AAC_000146
OG0000024	AAR_000225	AAC_000176
OG0000025	AAR_000226	AAC_000177
OG0000026	AAR_000230	AAC_000180
OG0000027	AAR_000192	AAC_000154
OG0000028	AAR_000224	AAC_000175
OG0000029	AAR_000229	AAC_000179
OG0000030	AAR_000170	AAC_000135
OG0000032	AAR_000233	AAC_000184
OG0000033	AAR_000213	AAC_000166
OG0000034	AAR_000212	AAC_000165
OG0000036	AAR_000215	AAC_000168
