Orthogroup	t19_fai-gene-cluster-1	t12_fai-gene-cluster-1
OG0000000	AAR_000200	AAA_000147
OG0000000	AAR_000205	AAA_000149
OG0000000	AAR_000202	AAA_000148
OG0000001	AAR_000187	AAA_000137
OG0000001	AAR_000214, AAR_000186	AAA_000136
OG0000002	AAR_000188, AAR_000189, AAR_000191, AAR_000190	AAA_000138
OG0000003	AAR_000197	AAA_000145
OG0000003	AAR_000199	AAA_000146
OG0000004	AAR_000168	AAA_000124
OG0000005	AAR_000210	AAA_000150
OG0000006	AAR_000180	AAA_000131
OG0000007	AAR_000196, AAR_000195	AAA_000144
OG0000008	AAR_000193	AAA_000143
OG0000010	AAR_000171	AAA_000126
OG0000010	AAR_000173	AAA_000127
OG0000011	AAR_000176	AAA_000129
OG0000013	AAR_000182	AAA_000132
OG0000014	AAR_000228, AAR_000227	AAA_000167
OG0000016	AAR_000216	AAA_000156
OG0000017	AAR_000223	AAA_000163
OG0000018	AAR_000178, AAR_000177	AAA_000130
OG0000019	AAR_000232	AAA_000172
OG0000020	AAR_000183	AAA_000133
OG0000020	AAR_000184	AAA_000134
OG0000021	AAR_000221	AAA_000160
OG0000023	AAR_000185	AAA_000135
OG0000024	AAR_000225	AAA_000165
OG0000025	AAR_000226	AAA_000166
OG0000026	AAR_000230	AAA_000169
OG0000027	AAR_000192	AAA_000141
OG0000028	AAR_000224	AAA_000164
OG0000029	AAR_000229	AAA_000168
OG0000030	AAR_000170	AAA_000125
OG0000031	AAR_000218	AAA_000157
OG0000031	AAR_000217	AAA_000158
OG0000032	AAR_000233	AAA_000173
OG0000033	AAR_000213	AAA_000153
OG0000034	AAR_000212	AAA_000151
OG0000035	AAR_000220, AAR_000219	AAA_000159
OG0000036	AAR_000215	AAA_000155
