Orthogroup	t19_fai-gene-cluster-1	t21_fai-gene-cluster-1
OG0000000	AAR_000200	AAS_000184
OG0000000	AAR_000203, AAR_000204, AAR_000205	AAS_000186
OG0000000	AAR_000207	AAS_000187
OG0000000	AAR_000202	AAS_000185
OG0000001	AAR_000187	AAS_000167
OG0000001	AAR_000214, AAR_000186	AAS_000193
OG0000002	AAR_000188	AAS_000168
OG0000002	AAR_000189	AAS_000169
OG0000002	AAR_000191	AAS_000172
OG0000003	AAR_000197	AAS_000181
OG0000003	AAR_000198	AAS_000182
OG0000003	AAR_000199	AAS_000183
OG0000004	AAR_000168	AAS_000150
OG0000004	AAR_000169	AAS_000152
OG0000005	AAR_000209	AAS_000189
OG0000005	AAR_000210	AAS_000190
OG0000006	AAR_000180	AAS_000160
OG0000006	AAR_000179	AAS_000159
OG0000007	AAR_000196, AAR_000195	AAS_000180
OG0000008	AAR_000193	AAS_000178, AAS_000179
OG0000009	AAR_000222	AAS_000199
OG0000010	AAR_000173	AAS_000155
OG0000011	AAR_000176	AAS_000157
OG0000012	AAR_000231	AAS_000207
OG0000013	AAR_000181	AAS_000161
OG0000013	AAR_000182	AAS_000162
OG0000014	AAR_000228	AAS_000204
OG0000014	AAR_000227	AAS_000203
OG0000016	AAR_000216	AAS_000195
OG0000017	AAR_000223	AAS_000200
OG0000018	AAR_000178, AAR_000177	AAS_000158
OG0000019	AAR_000232	AAS_000208
OG0000020	AAR_000183	AAS_000163
OG0000021	AAR_000221	AAS_000196, AAS_000197
OG0000022	AAR_000167	AAS_000149
OG0000023	AAR_000185	AAS_000164
OG0000024	AAR_000225	AAS_000201
OG0000025	AAR_000226	AAS_000202
OG0000026	AAR_000230	AAS_000206
OG0000027	AAR_000192	AAS_000174
OG0000030	AAR_000170	AAS_000154
OG0000032	AAR_000233	AAS_000209
OG0000033	AAR_000213	AAS_000192
