Orthogroup	t13_fai-gene-cluster-1	t19_fai-gene-cluster-1
OG0000000	AAT_000164	AAR_000200
OG0000000	AAT_000167	AAR_000207
OG0000000	AAT_000165	AAR_000201, AAR_000202
OG0000001	AAT_000172	AAR_000214, AAR_000186
OG0000002	AAT_000151	AAR_000188
OG0000002	AAT_000152	AAR_000189
OG0000002	AAT_000153	AAR_000191
OG0000003	AAT_000161	AAR_000197
OG0000003	AAT_000163	AAR_000199
OG0000004	AAT_000135	AAR_000168
OG0000004	AAT_000136	AAR_000169
OG0000005	AAT_000168	AAR_000210
OG0000006	AAT_000145	AAR_000180
OG0000006	AAT_000144	AAR_000179
OG0000007	AAT_000159, AAT_000160	AAR_000196
OG0000007	AAT_000158	AAR_000195
OG0000008	AAT_000157	AAR_000193
OG0000009	AAT_000178	AAR_000222
OG0000010	AAT_000138	AAR_000171
OG0000010	AAT_000139	AAR_000173
OG0000011	AAT_000141	AAR_000176
OG0000012	AAT_000186	AAR_000231
OG0000013	AAT_000146	AAR_000181
OG0000014	AAT_000183	AAR_000228, AAR_000227
OG0000016	AAT_000175, AAT_000174	AAR_000216
OG0000017	AAT_000179	AAR_000223
OG0000018	AAT_000143	AAR_000178
OG0000019	AAT_000189	AAR_000232
OG0000020	AAT_000147	AAR_000184
OG0000021	AAT_000176	AAR_000221
OG0000022	AAT_000134	AAR_000167
OG0000023	AAT_000148	AAR_000185
OG0000024	AAT_000181	AAR_000225
OG0000025	AAT_000182	AAR_000226
OG0000026	AAT_000185	AAR_000230
OG0000027	AAT_000155	AAR_000192
OG0000028	AAT_000180	AAR_000224
OG0000029	AAT_000184	AAR_000229
OG0000030	AAT_000137	AAR_000170
OG0000032	AAT_000190	AAR_000233
OG0000033	AAT_000171	AAR_000213
OG0000034	AAT_000169	AAR_000212
OG0000036	AAT_000173	AAR_000215
