Orthogroup	t25_fai-gene-cluster-1	t22_fai-gene-cluster-1
OG0000000	AAG_000158	AAU_000193
OG0000001	AAG_000167	AAU_000199
OG0000001	AAG_000146	AAU_000174
OG0000001	AAG_000147	AAU_000175
OG0000002	AAG_000149	AAU_000177
OG0000002	AAG_000148	AAU_000176
OG0000003	AAG_000155	AAU_000190
OG0000003	AAG_000157	AAU_000192
OG0000004	AAG_000133	AAU_000160
OG0000004	AAG_000132	AAU_000159
OG0000005	AAG_000163	AAU_000196, AAU_000197
OG0000006	AAG_000142	AAU_000169
OG0000006	AAG_000141	AAU_000168
OG0000007	AAG_000154	AAU_000188, AAU_000189
OG0000008	AAG_000153	AAU_000185, AAU_000186, AAU_000187
OG0000009	AAG_000172	AAU_000205
OG0000009	AAG_000173	AAU_000206
OG0000010	AAG_000136	AAU_000163
OG0000010	AAG_000135	AAU_000162
OG0000011	AAG_000138	AAU_000165
OG0000011	AAG_000137	AAU_000164
OG0000012	AAG_000181	AAU_000216
OG0000013	AAG_000143	AAU_000170
OG0000014	AAG_000178	AAU_000213, AAU_000212
OG0000015	AAG_000151	AAU_000181, AAU_000182, AAU_000180
OG0000016	AAG_000169, AAG_000170	AAU_000200
OG0000017	AAG_000174	AAU_000207, AAU_000208
OG0000018	AAG_000139	AAU_000166
OG0000019	AAG_000184	AAU_000217, AAU_000218
OG0000020	AAG_000144	AAU_000171, AAU_000172
OG0000021	AAG_000171	AAU_000204, AAU_000203
OG0000022	AAG_000131	AAU_000158
OG0000023	AAG_000145	AAU_000173
OG0000024	AAG_000176	AAU_000210
OG0000025	AAG_000177	AAU_000211
OG0000026	AAG_000180	AAU_000215
OG0000027	AAG_000152	AAU_000183
OG0000028	AAG_000175	AAU_000209
OG0000029	AAG_000179	AAU_000214
OG0000030	AAG_000134	AAU_000161
OG0000032	AAG_000185	AAU_000219
OG0000033	AAG_000166	AAU_000198
