Orthogroup	t29_fai-gene-cluster-1	t30_fai-gene-cluster-1
OG0000000	ABE_000194	AAL_000157
OG0000000	ABE_000193	AAL_000156
OG0000001	ABE_000198	AAL_000144
OG0000002	ABE_000177, ABE_000176	AAL_000145
OG0000003	ABE_000190	AAL_000154
OG0000003	ABE_000192	AAL_000155
OG0000004	ABE_000163	AAL_000131
OG0000004	ABE_000161	AAL_000129
OG0000005	ABE_000195	AAL_000158
OG0000005	ABE_000196	AAL_000159
OG0000006	ABE_000168	AAL_000139
OG0000006	ABE_000167	AAL_000138
OG0000007	ABE_000188	AAL_000151
OG0000007	ABE_000189	AAL_000153
OG0000008	ABE_000185	AAL_000149
OG0000009	ABE_000206	AAL_000172
OG0000009	ABE_000207	AAL_000173
OG0000010	ABE_000164	AAL_000134
OG0000012	ABE_000216	AAL_000182
OG0000012	ABE_000217	AAL_000183
OG0000013	ABE_000169	AAL_000141
OG0000014	ABE_000213, ABE_000212	AAL_000179
OG0000015	ABE_000181, ABE_000183	AAL_000147
OG0000016	ABE_000199	AAL_000165
OG0000016	ABE_000200	AAL_000167
OG0000017	ABE_000208	AAL_000174
OG0000018	ABE_000166	AAL_000137
OG0000019	ABE_000218, ABE_000219	AAL_000184
OG0000020	ABE_000170	AAL_000142
OG0000021	ABE_000205, ABE_000204	AAL_000171
OG0000024	ABE_000210	AAL_000177
OG0000026	ABE_000215	AAL_000181
OG0000027	ABE_000184	AAL_000148
OG0000028	ABE_000209	AAL_000175
OG0000029	ABE_000214	AAL_000180
OG0000031	ABE_000201	AAL_000169
OG0000032	ABE_000220	AAL_000185
OG0000033	ABE_000197	AAL_000162
OG0000035	ABE_000203	AAL_000170
