Orthogroup	t29_fai-gene-cluster-1	t28_fai-gene-cluster-1
OG0000000	ABE_000194	AAF_000148
OG0000000	ABE_000193	AAF_000146
OG0000001	ABE_000198	AAF_000135
OG0000001	ABE_000175	AAF_000156
OG0000002	ABE_000178, ABE_000179	AAF_000137
OG0000002	ABE_000176	AAF_000136
OG0000003	ABE_000190	AAF_000145
OG0000004	ABE_000162, ABE_000161	AAF_000122
OG0000005	ABE_000195	AAF_000150
OG0000005	ABE_000196	AAF_000151
OG0000006	ABE_000168	AAF_000130
OG0000006	ABE_000167	AAF_000129
OG0000007	ABE_000188	AAF_000143
OG0000007	ABE_000189	AAF_000144
OG0000009	ABE_000206	AAF_000162
OG0000010	ABE_000164	AAF_000124
OG0000012	ABE_000217	AAF_000171
OG0000013	ABE_000169	AAF_000132
OG0000014	ABE_000213, ABE_000212	AAF_000168
OG0000015	ABE_000181, ABE_000183	AAF_000140
OG0000016	ABE_000199	AAF_000158
OG0000017	ABE_000208	AAF_000163
OG0000018	ABE_000166	AAF_000128
OG0000019	ABE_000218	AAF_000172
OG0000019	ABE_000219	AAF_000173
OG0000020	ABE_000170	AAF_000133
OG0000021	ABE_000204	AAF_000161
OG0000024	ABE_000210	AAF_000166
OG0000026	ABE_000215	AAF_000170
OG0000027	ABE_000184	AAF_000141
OG0000028	ABE_000209	AAF_000164
OG0000029	ABE_000214	AAF_000169
OG0000031	ABE_000202, ABE_000201	AAF_000159
OG0000032	ABE_000220	AAF_000174
OG0000033	ABE_000197	AAF_000154
OG0000035	ABE_000203	AAF_000160
