Orthogroup	t14_fai-gene-cluster-1	t19_fai-gene-cluster-1
OG0000000	AAD_000212	AAR_000205
OG0000000	AAD_000206	AAR_000200
OG0000000	AAD_000209	AAR_000202
OG0000000	AAD_000214	AAR_000208
OG0000000	AAD_000213	AAR_000207
OG0000001	AAD_000221	AAR_000214
OG0000001	AAD_000192	AAR_000187
OG0000002	AAD_000195	AAR_000189
OG0000002	AAD_000196	AAR_000190
OG0000002	AAD_000197	AAR_000191
OG0000002	AAD_000193	AAR_000188
OG0000003	AAD_000203	AAR_000197
OG0000003	AAD_000204	AAR_000198
OG0000003	AAD_000205	AAR_000199
OG0000004	AAD_000174	AAR_000169
OG0000004	AAD_000175	AAR_000168
OG0000005	AAD_000217	AAR_000211
OG0000005	AAD_000215	AAR_000209
OG0000005	AAD_000216	AAR_000210
OG0000006	AAD_000185	AAR_000180
OG0000006	AAD_000184	AAR_000179
OG0000007	AAD_000201	AAR_000195
OG0000007	AAD_000202	AAR_000196
OG0000008	AAD_000199	AAR_000193
OG0000008	AAD_000200	AAR_000194
OG0000009	AAD_000230	AAR_000222
OG0000010	AAD_000180	AAR_000173
OG0000010	AAD_000179	AAR_000171
OG0000011	AAD_000182	AAR_000176
OG0000011	AAD_000181	AAR_000174
OG0000012	AAD_000240	AAR_000231
OG0000013	AAD_000187	AAR_000182
OG0000013	AAD_000186	AAR_000181
OG0000014	AAD_000237	AAR_000228
OG0000014	AAD_000236	AAR_000227
OG0000016	AAD_000224, AAD_000225	AAR_000216
OG0000017	AAD_000231	AAR_000223
OG0000018	AAD_000183	AAR_000178
OG0000019	AAD_000241	AAR_000232
OG0000020	AAD_000188	AAR_000184
OG0000021	AAD_000229	AAR_000221
OG0000022	AAD_000173	AAR_000167
OG0000023	AAD_000189	AAR_000185
OG0000024	AAD_000233	AAR_000225
OG0000025	AAD_000235	AAR_000226
OG0000026	AAD_000239	AAR_000230
OG0000027	AAD_000198	AAR_000192
OG0000029	AAD_000238	AAR_000229
OG0000030	AAD_000177, AAD_000178	AAR_000170
OG0000031	AAD_000227	AAR_000218
OG0000031	AAD_000226	AAR_000217
OG0000032	AAD_000242	AAR_000233
OG0000033	AAD_000220	AAR_000213
OG0000034	AAD_000218	AAR_000212
OG0000035	AAD_000228	AAR_000220, AAR_000219
OG0000036	AAD_000223	AAR_000215
