Orthogroup	t26_fai-gene-cluster-1	t6_fai-gene-cluster-1
OG0000000	AAM_000211	AAX_000159
OG0000000	AAM_000207	AAX_000158
OG0000001	AAM_000216	AAX_000148
OG0000001	AAM_000191	AAX_000165
OG0000002	AAM_000196, AAM_000197	AAX_000150
OG0000002	AAM_000194, AAM_000193	AAX_000149
OG0000003	AAM_000206	AAX_000157
OG0000004	AAM_000179	AAX_000132
OG0000004	AAM_000178	AAX_000131
OG0000004	AAM_000177	AAX_000130
OG0000005	AAM_000213, AAM_000212, AAM_000214	AAX_000162
OG0000006	AAM_000184	AAX_000142
OG0000006	AAM_000183	AAX_000141
OG0000007	AAM_000205, AAM_000204	AAX_000155
OG0000008	AAM_000201, AAM_000202, AAM_000203	AAX_000154
OG0000009	AAM_000225	AAX_000171
OG0000009	AAM_000226, AAM_000227	AAX_000172
OG0000010	AAM_000180	AAX_000135
OG0000012	AAM_000239	AAX_000182
OG0000012	AAM_000240	AAX_000183
OG0000013	AAM_000185	AAX_000144
OG0000014	AAM_000235	AAX_000179
OG0000014	AAM_000234	AAX_000178
OG0000016	AAM_000217	AAX_000167
OG0000017	AAM_000229	AAX_000173
OG0000018	AAM_000182	AAX_000140
OG0000019	AAM_000243	AAX_000184
OG0000020	AAM_000186	AAX_000145
OG0000021	AAM_000223	AAX_000170
OG0000022	AAM_000176	AAX_000129
OG0000023	AAM_000189	AAX_000147
OG0000023	AAM_000188	AAX_000146
OG0000024	AAM_000232	AAX_000176
OG0000025	AAM_000233	AAX_000177
OG0000026	AAM_000238	AAX_000181
OG0000027	AAM_000200	AAX_000153
OG0000028	AAM_000230	AAX_000175
OG0000029	AAM_000237, AAM_000236	AAX_000180
OG0000031	AAM_000221, AAM_000220	AAX_000168
OG0000032	AAM_000244	AAX_000185
OG0000033	AAM_000215	AAX_000164
OG0000035	AAM_000222	AAX_000169
