Orthogroup	t26_fai-gene-cluster-1	t12_fai-gene-cluster-1
OG0000000	AAM_000211	AAA_000149
OG0000000	AAM_000207	AAA_000147
OG0000001	AAM_000216	AAA_000136
OG0000001	AAM_000192	AAA_000137
OG0000002	AAM_000195, AAM_000196, AAM_000197, AAM_000194, AAM_000193	AAA_000138
OG0000003	AAM_000206	AAA_000146
OG0000004	AAM_000178, AAM_000177	AAA_000124
OG0000005	AAM_000213, AAM_000212, AAM_000214	AAA_000150
OG0000006	AAM_000184	AAA_000131
OG0000007	AAM_000205, AAM_000204	AAA_000144
OG0000008	AAM_000201	AAA_000142
OG0000009	AAM_000225	AAA_000161
OG0000010	AAM_000180	AAA_000126
OG0000011	AAM_000181	AAA_000128
OG0000012	AAM_000240	AAA_000170
OG0000013	AAM_000185	AAA_000132
OG0000014	AAM_000235, AAM_000234	AAA_000167
OG0000016	AAM_000218, AAM_000219	AAA_000156
OG0000017	AAM_000228	AAA_000162
OG0000017	AAM_000229	AAA_000163
OG0000019	AAM_000241	AAA_000171
OG0000019	AAM_000243	AAA_000172
OG0000020	AAM_000186	AAA_000133
OG0000020	AAM_000187	AAA_000134
OG0000021	AAM_000223	AAA_000160
OG0000023	AAM_000189	AAA_000135
OG0000024	AAM_000231, AAM_000232	AAA_000165
OG0000026	AAM_000238	AAA_000169
OG0000027	AAM_000200	AAA_000141
OG0000028	AAM_000230	AAA_000164
OG0000029	AAM_000237, AAM_000236	AAA_000168
OG0000031	AAM_000220	AAA_000158
OG0000032	AAM_000244	AAA_000173
OG0000033	AAM_000215	AAA_000153
OG0000035	AAM_000222	AAA_000159
