Orthogroup	t26_fai-gene-cluster-1	t8_fai-gene-cluster-1
OG0000000	AAM_000210	AAE_000222
OG0000000	AAM_000211	AAE_000224, AAE_000223
OG0000000	AAM_000207	AAE_000216
OG0000000	AAM_000208	AAE_000220
OG0000001	AAM_000216	AAE_000234
OG0000001	AAM_000190	AAE_000198
OG0000001	AAM_000192	AAE_000235
OG0000001	AAM_000191	AAE_000199
OG0000002	AAM_000195	AAE_000203
OG0000002	AAM_000197	AAE_000205
OG0000002	AAM_000194	AAE_000202
OG0000002	AAM_000193	AAE_000201
OG0000003	AAM_000206	AAE_000214, AAE_000215
OG0000004	AAM_000179	AAE_000182
OG0000004	AAM_000178, AAM_000177	AAE_000183
OG0000005	AAM_000213	AAE_000229
OG0000005	AAM_000212	AAE_000228
OG0000005	AAM_000214	AAE_000230
OG0000006	AAM_000184	AAE_000192
OG0000006	AAM_000183	AAE_000191
OG0000007	AAM_000205	AAE_000211
OG0000007	AAM_000204	AAE_000212
OG0000008	AAM_000201	AAE_000208
OG0000008	AAM_000202	AAE_000209
OG0000008	AAM_000203	AAE_000210
OG0000009	AAM_000226, AAM_000227	AAE_000243
OG0000010	AAM_000180	AAE_000184
OG0000012	AAM_000239	AAE_000256
OG0000012	AAM_000240	AAE_000257
OG0000013	AAM_000185	AAE_000194
OG0000014	AAM_000235	AAE_000251
OG0000014	AAM_000234	AAE_000250
OG0000016	AAM_000219	AAE_000237
OG0000017	AAM_000228	AAE_000244
OG0000017	AAM_000229	AAE_000245
OG0000018	AAM_000182	AAE_000190
OG0000019	AAM_000243	AAE_000258
OG0000020	AAM_000187	AAE_000195
OG0000021	AAM_000224, AAM_000223	AAE_000242
OG0000022	AAM_000176	AAE_000181
OG0000023	AAM_000189	AAE_000197
OG0000023	AAM_000188	AAE_000196
OG0000024	AAM_000232	AAE_000247
OG0000025	AAM_000233	AAE_000249
OG0000026	AAM_000238	AAE_000254
OG0000027	AAM_000200	AAE_000206
OG0000028	AAM_000230	AAE_000246
OG0000029	AAM_000237	AAE_000253
OG0000029	AAM_000236	AAE_000252
OG0000031	AAM_000220	AAE_000238
OG0000032	AAM_000244	AAE_000260
OG0000033	AAM_000215	AAE_000233
OG0000035	AAM_000222	AAE_000240
