Orthogroup	t26_fai-gene-cluster-1	t3_fai-gene-cluster-1
OG0000000	AAM_000210, AAM_000211	AAK_000185
OG0000000	AAM_000207	AAK_000184
OG0000001	AAM_000216	AAK_000192
OG0000001	AAM_000190	AAK_000168
OG0000001	AAM_000192	AAK_000170
OG0000001	AAM_000191	AAK_000169
OG0000002	AAM_000195	AAK_000172
OG0000002	AAM_000194, AAM_000193	AAK_000171
OG0000003	AAM_000206	AAK_000182, AAK_000183
OG0000004	AAM_000179	AAK_000157
OG0000004	AAM_000177	AAK_000156
OG0000005	AAM_000212	AAK_000189
OG0000005	AAM_000214	AAK_000190
OG0000006	AAM_000184	AAK_000163
OG0000006	AAM_000183	AAK_000162
OG0000007	AAM_000205	AAK_000180
OG0000008	AAM_000201	AAK_000177
OG0000008	AAM_000202	AAK_000178
OG0000008	AAM_000203	AAK_000179
OG0000009	AAM_000225	AAK_000199
OG0000009	AAM_000226	AAK_000200
OG0000010	AAM_000180	AAK_000159
OG0000012	AAM_000239	AAK_000210
OG0000013	AAM_000185	AAK_000164
OG0000014	AAM_000235	AAK_000207
OG0000014	AAM_000234	AAK_000206
OG0000016	AAM_000217, AAM_000218, AAM_000219	AAK_000193
OG0000017	AAM_000228	AAK_000201
OG0000017	AAM_000229	AAK_000202
OG0000019	AAM_000241	AAK_000211
OG0000019	AAM_000243	AAK_000212
OG0000020	AAM_000186	AAK_000165
OG0000020	AAM_000187	AAK_000166
OG0000021	AAM_000224	AAK_000198
OG0000021	AAM_000223	AAK_000197
OG0000022	AAM_000176	AAK_000155
OG0000023	AAM_000188	AAK_000167
OG0000024	AAM_000232	AAK_000204
OG0000025	AAM_000233	AAK_000205
OG0000026	AAM_000238	AAK_000209
OG0000027	AAM_000200	AAK_000176
OG0000028	AAM_000230	AAK_000203
OG0000029	AAM_000237, AAM_000236	AAK_000208
OG0000031	AAM_000221, AAM_000220	AAK_000195
OG0000032	AAM_000244	AAK_000213
OG0000033	AAM_000215	AAK_000191
OG0000035	AAM_000222	AAK_000196
