Orthogroup	t26_fai-gene-cluster-1	t22_fai-gene-cluster-1
OG0000000	AAM_000211	AAU_000195
OG0000000	AAM_000207	AAU_000193
OG0000001	AAM_000216	AAU_000199
OG0000001	AAM_000190	AAU_000174
OG0000001	AAM_000191	AAU_000175
OG0000002	AAM_000195	AAU_000177
OG0000002	AAM_000196	AAU_000178
OG0000002	AAM_000194, AAM_000193	AAU_000176
OG0000003	AAM_000206	AAU_000191, AAU_000192
OG0000004	AAM_000179	AAU_000160
OG0000004	AAM_000177	AAU_000159
OG0000005	AAM_000212	AAU_000196
OG0000005	AAM_000214	AAU_000197
OG0000006	AAM_000184	AAU_000169
OG0000006	AAM_000183	AAU_000168
OG0000007	AAM_000205	AAU_000188
OG0000007	AAM_000204	AAU_000189
OG0000008	AAM_000201	AAU_000185
OG0000008	AAM_000202	AAU_000186
OG0000008	AAM_000203	AAU_000187
OG0000009	AAM_000225	AAU_000205
OG0000009	AAM_000226	AAU_000206
OG0000010	AAM_000180	AAU_000162
OG0000011	AAM_000181	AAU_000164
OG0000012	AAM_000239	AAU_000216
OG0000013	AAM_000185	AAU_000170
OG0000014	AAM_000235	AAU_000213
OG0000014	AAM_000234	AAU_000212
OG0000016	AAM_000217, AAM_000218, AAM_000219	AAU_000200
OG0000017	AAM_000228	AAU_000207
OG0000017	AAM_000229	AAU_000208
OG0000019	AAM_000241	AAU_000217
OG0000019	AAM_000243	AAU_000218
OG0000020	AAM_000187	AAU_000172
OG0000021	AAM_000224	AAU_000204
OG0000021	AAM_000223	AAU_000203
OG0000022	AAM_000176	AAU_000158
OG0000023	AAM_000188	AAU_000173
OG0000024	AAM_000232	AAU_000210
OG0000025	AAM_000233	AAU_000211
OG0000026	AAM_000238	AAU_000215
OG0000027	AAM_000200	AAU_000183
OG0000028	AAM_000230	AAU_000209
OG0000029	AAM_000237	AAU_000214
OG0000031	AAM_000221, AAM_000220	AAU_000201
OG0000032	AAM_000244	AAU_000219
OG0000033	AAM_000215	AAU_000198
OG0000035	AAM_000222	AAU_000202
OG0000038	AAM_000198	AAU_000179
