Orthogroup	t1_fai-gene-cluster-1	t4_fai-gene-cluster-1
OG0000000	AAI_000143	ABD_000225
OG0000000	AAI_000140	ABD_000217
OG0000000	AAI_000144	ABD_000220
OG0000001	AAI_000129	ABD_000230
OG0000001	AAI_000130	ABD_000199
OG0000002	AAI_000132	ABD_000201, ABD_000202
OG0000002	AAI_000131	ABD_000200
OG0000003	AAI_000139	ABD_000216
OG0000004	AAI_000118	ABD_000178, ABD_000180, ABD_000179
OG0000005	AAI_000145	ABD_000227, ABD_000226, ABD_000228
OG0000006	AAI_000126	ABD_000189
OG0000006	AAI_000125	ABD_000187
OG0000007	AAI_000136	ABD_000212, ABD_000213, ABD_000211, ABD_000214
OG0000008	AAI_000135	ABD_000208, ABD_000209, ABD_000210
OG0000009	AAI_000152	ABD_000240
OG0000009	AAI_000153	ABD_000241
OG0000011	AAI_000123	ABD_000184
OG0000012	AAI_000163	ABD_000252, ABD_000253
OG0000013	AAI_000127	ABD_000190
OG0000014	AAI_000160	ABD_000248, ABD_000247
OG0000015	AAI_000133	ABD_000204, ABD_000206
OG0000016	AAI_000150	ABD_000233
OG0000017	AAI_000154	ABD_000242, ABD_000243
OG0000018	AAI_000124	ABD_000185
OG0000019	AAI_000164	ABD_000254
OG0000020	AAI_000128	ABD_000191
OG0000021	AAI_000151	ABD_000239, ABD_000238
OG0000022	AAI_000117	ABD_000176
OG0000024	AAI_000157	ABD_000245
OG0000025	AAI_000159	ABD_000246
OG0000026	AAI_000162	ABD_000250
OG0000027	AAI_000134	ABD_000207
OG0000028	AAI_000156	ABD_000244
OG0000029	AAI_000161	ABD_000249
OG0000032	AAI_000165	ABD_000256, ABD_000255
OG0000033	AAI_000147	ABD_000229
OG0000036	AAI_000149	ABD_000232
