Orthogroup	t1_fai-gene-cluster-1	t27_fai-gene-cluster-1
OG0000000	AAI_000142, AAI_000143	AAP_000191
OG0000000	AAI_000140	AAP_000187
OG0000000	AAI_000141	AAP_000190
OG0000000	AAI_000144	AAP_000192
OG0000001	AAI_000129	AAP_000197
OG0000002	AAI_000132	AAP_000177
OG0000003	AAI_000137	AAP_000183
OG0000003	AAI_000138	AAP_000184
OG0000003	AAI_000139	AAP_000186
OG0000004	AAI_000118	AAP_000159, AAP_000160, AAP_000158
OG0000005	AAI_000145	AAP_000193, AAP_000194
OG0000006	AAI_000126	AAP_000170
OG0000006	AAI_000125	AAP_000168
OG0000007	AAI_000136	AAP_000181, AAP_000182
OG0000009	AAI_000152	AAP_000203
OG0000010	AAI_000121	AAP_000163
OG0000011	AAI_000123	AAP_000166
OG0000011	AAI_000122	AAP_000164, AAP_000165
OG0000012	AAI_000163	AAP_000214
OG0000013	AAI_000127	AAP_000172
OG0000014	AAI_000160	AAP_000210, AAP_000209
OG0000015	AAI_000133	AAP_000178
OG0000017	AAI_000154	AAP_000204
OG0000019	AAI_000164	AAP_000215
OG0000020	AAI_000128	AAP_000173
OG0000021	AAI_000151	AAP_000202
OG0000024	AAI_000157	AAP_000207
OG0000025	AAI_000159	AAP_000208
OG0000026	AAI_000162	AAP_000212
OG0000027	AAI_000134	AAP_000180, AAP_000179
OG0000028	AAI_000156	AAP_000206
OG0000028	AAI_000155	AAP_000205
OG0000029	AAI_000161	AAP_000211
OG0000032	AAI_000165	AAP_000216
OG0000033	AAI_000147	AAP_000196
OG0000034	AAI_000146	AAP_000195
