,Ref_Epa_from_V583_fai-gene-cluster-1,t10_fai-gene-cluster-1,t11_fai-gene-cluster-1,t12_fai-gene-cluster-1,t13_fai-gene-cluster-1,t14_fai-gene-cluster-1,t15_fai-gene-cluster-1,t16_fai-gene-cluster-1,t17_fai-gene-cluster-1,t18_fai-gene-cluster-1,t19_fai-gene-cluster-1,t1_fai-gene-cluster-1,t20_fai-gene-cluster-1,t21_fai-gene-cluster-1,t22_fai-gene-cluster-1,t23_fai-gene-cluster-1,t24_fai-gene-cluster-1,t25_fai-gene-cluster-1,t26_fai-gene-cluster-1,t27_fai-gene-cluster-1,t28_fai-gene-cluster-1,t29_fai-gene-cluster-1,t2_fai-gene-cluster-1,t30_fai-gene-cluster-1,t3_fai-gene-cluster-1,t4_fai-gene-cluster-1,t5_fai-gene-cluster-1,t6_fai-gene-cluster-1,t7_fai-gene-cluster-1,t8_fai-gene-cluster-1,t9_fai-gene-cluster-1
Ref_Epa_from_V583_fai-gene-cluster-1,0.0,0.6070918418673906,0.5361180096826934,0.4865116187441326,0.5347524644720568,0.6412866060518856,0.5981849389151137,0.7434089134623789,0.7287373136533215,0.4993223119022764,0.6128296942469037,0.47457522591336077,0.4741442049245127,0.6073449428258157,0.6489489856521902,0.46102663804281585,0.4753691293507174,0.5122745725071283,0.773239911123057,0.7677193953144859,0.4723743717806922,0.6390722871190069,0.5532385377676305,0.5117487169839987,0.595977965294144,0.8003040040530176,0.6740841888796689,0.5218458887119783,0.5296366407497968,0.7719383392939346,0.5064657032886777
t10_fai-gene-cluster-1,0.6070918418673906,0.0,0.560223803247474,0.5676358913235636,0.5903021420773418,0.6021395227696893,0.5664772364990478,0.618334201595103,0.6601150924313084,0.5480702497677862,0.5875185005111612,0.6056734567013013,0.6249636029823746,0.5597889058990442,0.5903871069435975,0.5916704254385068,0.5303958765917244,0.56772571912262,0.6864430368485854,0.6841514533591679,0.5278196240935122,0.5671541375252119,0.4036434308633059,0.5762872710084517,0.5528281653253495,0.6965452158155481,0.5948290991782719,0.41305378044476393,0.5900703881489051,0.7006787774656105,0.5508010349575376
t11_fai-gene-cluster-1,0.5361180096826934,0.560223803247474,0.0,0.4559562787255671,0.5557861041592261,0.5972430055105782,0.5721939175703048,0.6986089015551336,0.6687691935590805,0.3641759713145972,0.6210146372509464,0.5485105133391878,0.5654270999227511,0.5947654165820736,0.6175903503186169,0.5463498210056636,0.4505019370978922,0.5724609738959362,0.6974232412142568,0.7040596088827035,0.4526219435575175,0.5877995552397721,0.5526221139781877,0.2511440575417504,0.6040356090865014,0.7043536648895805,0.6384396416098839,0.538011624914001,0.5821431715466604,0.7234397898349912,0.47343481789835984
t12_fai-gene-cluster-1,0.4865116187441326,0.5676358913235636,0.4559562787255671,0.0,0.551627370872551,0.6176272932294173,0.5971577891407494,0.6822843316059527,0.661110923254614,0.4546828007611945,0.5834084532068116,0.48860659138843154,0.5328386200008992,0.6008953787508149,0.6057631975608653,0.5117777002796937,0.45193397403466984,0.5396103144070632,0.7352868336154536,0.7530522193583838,0.45746334927376875,0.6455120681014184,0.5759161711914015,0.46263008352130197,0.5772357940737765,0.7512489659870041,0.6520970505126661,0.560656898596352,0.5639369174315843,0.6989822330576059,0.4782358621390792
t13_fai-gene-cluster-1,0.5347524644720568,0.5903021420773418,0.5557861041592261,0.551627370872551,0.0,0.6057413001103905,0.6138753276701359,0.6742578115531668,0.6716769239408642,0.4877792929799555,0.5784357895199147,0.47031229425714816,0.5034865677884814,0.5788800796970699,0.6118905963538952,0.4094289617903779,0.5072970082072918,0.22284800685198614,0.7387076895716354,0.7211411163292292,0.5190542341685007,0.6237331207215062,0.5699138689498511,0.5176446210075569,0.617761375757668,0.7708225068554517,0.6414384811223246,0.5575785552602088,0.27330166436841774,0.68249275753746,0.5413910352644733
t14_fai-gene-cluster-1,0.6412866060518856,0.6021395227696893,0.5972430055105782,0.6176272932294173,0.6057413001103905,0.0,0.45125803552569244,0.6269101001280231,0.26864319478614485,0.5619722521781734,0.3147866287476866,0.5969006510315809,0.6444366203414686,0.5230412936153859,0.5753856296617088,0.6660106156096669,0.5751798192743021,0.6126063356069582,0.6640388541751185,0.703329275394925,0.5706844214028561,0.5576944901238066,0.5402166537943349,0.5978748061361012,0.5458221664468209,0.6719038804467526,0.5723615212428184,0.5698647927920228,0.6118784421459413,0.33608608941634766,0.6106806073575384
t15_fai-gene-cluster-1,0.5981849389151137,0.5664772364990478,0.5721939175703048,0.5971577891407494,0.6138753276701359,0.45125803552569244,0.0,0.6992219363268672,0.5644206550099855,0.5920393170805294,0.4812984251733118,0.571630034525232,0.5842647076995071,0.572054536505016,0.5989157676460034,0.5863024309632539,0.5566413156069,0.5945789391070934,0.6868995007782148,0.740691237366257,0.5526422213662285,0.5838345613079094,0.5725579471854053,0.5879649863074081,0.5763176122937705,0.7597423823830631,0.601748809217481,0.5465797026944021,0.6086632806246065,0.6120485481215736,0.6002437273879653
t16_fai-gene-cluster-1,0.7434089134623789,0.618334201595103,0.6986089015551336,0.6822843316059527,0.6742578115531668,0.6269101001280231,0.6992219363268672,0.0,0.6728607518216543,0.658738358452537,0.6466479581501745,0.6928972131044451,0.727587966345161,0.3832135515213966,0.5659951828617626,0.6983323050374177,0.7070250965226422,0.6883825336090836,0.6290149372512513,0.42737160176404887,0.6708984161133877,0.5383139168116413,0.6155348784420527,0.7041679211514842,0.5577581668405389,0.6589575700640287,0.5409861111083849,0.6487130557783214,0.6998063751429167,0.6808618376658784,0.7033844944853085
t17_fai-gene-cluster-1,0.7287373136533215,0.6601150924313084,0.6687691935590805,0.661110923254614,0.6716769239408642,0.26864319478614485,0.5644206550099855,0.6728607518216543,0.0,0.6805640733398975,0.37313343594984627,0.6804543092763854,0.7105981865589099,0.6434581553014261,0.6871878356376188,0.7120208778079617,0.6601279599366465,0.6712551089296113,0.6986842169424213,0.7333521966793325,0.6606595425131438,0.6666196981524264,0.6149382096146702,0.6616553045782887,0.6723624710660612,0.7037198912340843,0.6645018705587189,0.6321713242332494,0.6956904033383402,0.0,0.6792892621595443
t18_fai-gene-cluster-1,0.4993223119022764,0.5480702497677862,0.3641759713145972,0.4546828007611945,0.4877792929799555,0.5619722521781734,0.5920393170805294,0.658738358452537,0.6805640733398975,0.0,0.5754431588297862,0.4805026624525438,0.5201480712544659,0.5324179205825794,0.554790736617782,0.4994466553311422,0.4314804853467631,0.5020464579092045,0.7047068288876992,0.6970226492306448,0.4236635537388338,0.5592683140009124,0.4766050569420367,0.3365373967400449,0.5449298437034487,0.736934542484351,0.6159774607913348,0.4649246325704468,0.5245474776393292,0.7243149041768655,0.4111045130646065
