OG_002043	t12|AAA_000124	94.2	603	35	0	1	603	1	603	0.0	1087	603	604
OG_002044	t12|AAA_000125	96.9	321	10	0	1	321	1	321	1.27e-223	608	321	322
OG_002045	t12|AAA_000126	96.2	365	14	0	109	473	1	365	5.56e-231	635	473	366
OG_002045	t12|AAA_000127	98.6	74	1	0	1	74	1	74	5.77e-44	146	473	75
OG_002046	t12|AAA_000128	97.7	257	6	0	67	323	1	257	2.10e-182	501	323	258
OG_002046	t12|AAA_000129	96.9	64	2	0	1	64	1	64	8.10e-36	121	323	65
OG_002046	t12|AAA_000166	28.4	229	126	7	8	223	3	206	2.20e-16	74.7	323	238
OG_002047	t12|AAA_000130	99.3	272	2	0	1	272	1	272	5.37e-210	569	274	273
OG_002048	t12|AAA_000131	98.7	475	6	0	1	475	1	475	0.0	890	475	476
OG_002049	t12|AAA_000132	96.2	212	8	0	1	212	1	212	6.13e-146	407	324	213
OG_002049	t12|AAA_000141	33.3	189	115	5	4	189	6	186	3.05e-21	88.6	324	253
OG_002049	t12|AAA_000149	48.5	97	47	3	2	95	554	650	3.18e-20	89.0	324	1048
OG_002050	t12|AAA_000134	95.8	189	8	0	1	189	1	189	3.79e-132	372	352	190
OG_002050	t12|AAA_000133	98.5	137	2	0	216	352	1	137	8.77e-92	268	352	138
OG_002051	t12|AAA_000135	98.7	234	3	0	1	234	1	234	3.16e-169	463	234	235
OG_002052	t12|AAA_000154	96.2	392	15	0	1	392	1	392	6.09e-276	746	392	393
OG_002052	t12|AAA_000136	96.7	211	7	0	1	211	1	211	3.04e-144	405	392	212
OG_002052	t12|AAA_000137	96.5	170	6	0	223	392	1	170	1.15e-113	327	392	186
OG_002052	t12|AAA_000156	25.7	335	240	5	6	334	10	341	2.14e-37	135	392	342
OG_002053	t12|AAA_000138	98.3	893	15	0	1	893	1	893	0.0	1612	893	894
OG_002054	t12|AAA_000139	96.2	185	7	0	98	282	1	185	2.36e-133	372	282	186
OG_002054	t12|AAA_000140	98.5	66	1	0	19	84	1	66	7.99e-49	154	282	67
OG_002054	t12|AAA_000130	29.7	266	174	6	9	265	6	267	5.75e-22	90.1	282	273
OG_002055	t12|AAA_000141	95.2	252	12	0	1	252	1	252	4.99e-175	479	252	253
OG_002055	t12|AAA_000132	32.1	193	120	5	6	190	4	193	1.47e-20	84.3	252	213
OG_002055	t12|AAA_000166	24.0	204	146	6	5	202	1	201	2.33e-13	65.1	252	238
OG_002055	t12|AAA_000149	25.8	213	145	6	6	210	556	763	7.14e-12	62.4	252	1048
OG_002056	t12|AAA_000143	98.8	248	3	0	1	248	1	248	4.99e-163	457	465	249
OG_002056	t12|AAA_000142	97.4	193	5	0	273	465	1	193	1.19e-125	360	465	194
OG_002057	t12|AAA_000144	96.5	433	15	0	1	433	1	433	2.95e-294	796	433	450
OG_002058	t12|AAA_000146	96.6	324	11	0	1	324	1	324	6.33e-218	607	656	325
OG_002058	t12|AAA_000145	97.8	270	6	0	387	656	1	270	1.72e-186	525	656	271
OG_002059	t12|AAA_000147	97.6	499	12	0	215	713	1	499	0.0	983	713	500
OG_002059	t12|AAA_000148	99.5	188	1	0	1	188	1	188	1.72e-126	371	713	189
OG_002059	t12|AAA_000149	35.2	696	400	12	5	699	399	1044	9.37e-122	386	713	1048
OG_002059	t12|AAA_000132	31.3	217	135	9	180	388	2	212	1.08e-18	82.8	713	213
OG_002059	t12|AAA_000141	38.0	92	55	2	182	273	6	95	1.18e-13	68.9	713	253
