OG_002043	t26|AAM_000177	83.1	225	38	0	327	551	1	225	3.41e-122	358	603	226
OG_002043	t26|AAM_000179	86.8	152	20	0	13	164	2	153	3.58e-84	257	603	154
OG_002043	t26|AAM_000178	85.6	153	22	0	169	321	1	153	2.64e-76	237	603	154
OG_002045	t26|AAM_000180	84.2	228	36	0	224	451	1	228	1.47e-114	334	473	229
OG_002046	t26|AAM_000181	85.2	54	8	0	74	127	1	54	4.83e-28	101	323	75
OG_002047	t26|AAM_000182	84.7	170	26	0	41	210	1	170	1.15e-102	294	274	171
OG_002048	t26|AAM_000184	79.9	244	49	0	2	245	6	249	9.15e-126	364	475	266
OG_002048	t26|AAM_000183	80.8	182	35	0	294	475	1	182	1.23e-90	271	475	183
OG_002049	t26|AAM_000185	80.5	267	52	0	1	267	1	267	5.39e-153	427	324	268
OG_002050	t26|AAM_000186	82.7	271	47	0	82	352	1	271	7.01e-157	438	352	272
OG_002050	t26|AAM_000187	80.0	60	12	0	1	60	1	60	5.43e-28	101	352	61
OG_002051	t26|AAM_000189	83.8	99	16	0	1	99	1	99	2.24e-57	175	234	100
OG_002051	t26|AAM_000188	86.3	80	11	0	112	191	1	80	8.50e-43	137	234	81
OG_002052	t26|AAM_000216	84.5	316	49	0	1	316	1	316	7.13e-192	530	392	317
OG_002052	t26|AAM_000191	82.0	178	32	0	100	277	1	178	4.48e-99	290	392	179
OG_002052	t26|AAM_000192	84.2	101	16	0	292	392	1	101	4.57e-53	169	392	102
OG_002052	t26|AAM_000190	87.5	72	9	0	1	72	1	72	1.31e-37	128	392	73
OG_002053	t26|AAM_000195	83.3	150	25	0	344	493	1	150	1.68e-82	259	893	151
OG_002053	t26|AAM_000194	86.2	145	20	0	511	655	1	145	7.76e-80	252	893	146
OG_002053	t26|AAM_000197	83.1	77	13	0	138	214	1	77	1.46e-34	124	893	78
OG_002053	t26|AAM_000193	85.7	63	9	0	744	806	1	63	3.39e-29	108	893	64
OG_002053	t26|AAM_000196	89.3	56	6	0	228	283	1	56	6.73e-26	98.6	893	57
OG_002054	t26|AAM_000199	84.4	135	21	0	107	241	2	136	4.48e-82	241	282	137
OG_002055	t26|AAM_000200	83.3	198	33	0	55	252	1	198	4.42e-115	325	252	199
OG_002055	t26|AAM_000185	28.7	171	117	4	6	174	4	171	1.92e-14	68.6	252	268
OG_002056	t26|AAM_000201	85.2	176	26	0	288	463	1	176	4.35e-98	290	465	177
OG_002056	t26|AAM_000203	87.7	130	16	0	1	130	1	130	1.83e-66	207	465	132
OG_002056	t26|AAM_000202	75.4	61	15	0	203	263	1	61	6.37e-24	92.0	465	62
OG_002057	t26|AAM_000205	87.3	63	8	0	295	357	1	63	4.57e-29	105	433	64
OG_002057	t26|AAM_000204	86.7	60	8	0	364	423	1	60	5.77e-28	102	433	61
OG_002058	t26|AAM_000206	77.0	74	17	0	207	280	1	74	3.27e-30	111	656	93
OG_002059	t26|AAM_000207	81.2	463	87	0	215	677	1	463	1.54e-268	744	713	464
OG_002059	t26|AAM_000208	86.5	104	14	0	109	212	1	104	4.73e-56	184	713	106
OG_002059	t26|AAM_000210	45.5	99	54	0	269	367	1	99	9.63e-26	99.4	713	100
