Orthogroup	t16_fai-gene-cluster-1	t9_fai-gene-cluster-1
OG0000000	ABA_000190, ABA_000191	AAZ_000153
OG0000000	ABA_000194	AAZ_000154
OG0000000	ABA_000195	AAZ_000155
OG0000001	ABA_000172, ABA_000174, ABA_000200, ABA_000173	AAZ_000160
OG0000001	ABA_000199	AAZ_000141
OG0000002	ABA_000176	AAZ_000143
OG0000003	ABA_000186	AAZ_000152
OG0000004	ABA_000158, ABA_000159, ABA_000157	AAZ_000126
OG0000005	ABA_000196	AAZ_000156
OG0000005	ABA_000197	AAZ_000157
OG0000006	ABA_000167	AAZ_000134
OG0000007	ABA_000184	AAZ_000150
OG0000008	ABA_000183	AAZ_000149
OG0000009	ABA_000204, ABA_000205	AAZ_000168
OG0000010	ABA_000161	AAZ_000130
OG0000012	ABA_000217	AAZ_000177
OG0000013	ABA_000168	AAZ_000135
OG0000013	ABA_000169	AAZ_000136
OG0000014	ABA_000213, ABA_000212	AAZ_000174
OG0000015	ABA_000179	AAZ_000147
OG0000016	ABA_000201	AAZ_000162
OG0000017	ABA_000207	AAZ_000169
OG0000019	ABA_000218	AAZ_000178
OG0000019	ABA_000219	AAZ_000179
OG0000020	ABA_000170	AAZ_000137
OG0000021	ABA_000202, ABA_000203	AAZ_000167
OG0000022	ABA_000156	AAZ_000125
OG0000023	ABA_000171	AAZ_000139
OG0000024	ABA_000210	AAZ_000172
OG0000026	ABA_000215	AAZ_000176
OG0000027	ABA_000181, ABA_000180	AAZ_000148
OG0000028	ABA_000209, ABA_000208	AAZ_000170
OG0000029	ABA_000214	AAZ_000175
OG0000032	ABA_000221, ABA_000220	AAZ_000180
OG0000033	ABA_000198	AAZ_000159
