Orthogroup	t16_fai-gene-cluster-1	t28_fai-gene-cluster-1
OG0000000	ABA_000190, ABA_000191	AAF_000146
OG0000000	ABA_000194	AAF_000148
OG0000000	ABA_000195	AAF_000149
OG0000001	ABA_000174	AAF_000156
OG0000001	ABA_000199	AAF_000135
OG0000002	ABA_000177	AAF_000137
OG0000003	ABA_000186	AAF_000145
OG0000004	ABA_000158, ABA_000159, ABA_000157	AAF_000122
OG0000005	ABA_000196	AAF_000150
OG0000005	ABA_000197	AAF_000151, AAF_000152
OG0000006	ABA_000167	AAF_000130
OG0000007	ABA_000184	AAF_000143
OG0000008	ABA_000183	AAF_000142
OG0000009	ABA_000204	AAF_000162
OG0000010	ABA_000161	AAF_000126
OG0000012	ABA_000217	AAF_000171
OG0000013	ABA_000168	AAF_000131
OG0000013	ABA_000169	AAF_000132
OG0000014	ABA_000213, ABA_000212	AAF_000168
OG0000015	ABA_000179	AAF_000140
OG0000016	ABA_000201	AAF_000158
OG0000017	ABA_000207	AAF_000163
OG0000019	ABA_000218	AAF_000172
OG0000019	ABA_000219	AAF_000173
OG0000020	ABA_000170	AAF_000133
OG0000022	ABA_000156	AAF_000121
OG0000023	ABA_000171	AAF_000134
OG0000024	ABA_000210	AAF_000166
OG0000026	ABA_000215	AAF_000170
OG0000027	ABA_000181, ABA_000180	AAF_000141
OG0000028	ABA_000209, ABA_000208	AAF_000164
OG0000029	ABA_000214	AAF_000169
OG0000032	ABA_000221, ABA_000220	AAF_000174
OG0000033	ABA_000198	AAF_000154
OG0000042	ABA_000178	AAF_000138
