Orthogroup	t11_fai-gene-cluster-1	t4_fai-gene-cluster-1
OG0000000	AAV_000162	ABD_000217
OG0000000	AAV_000163	ABD_000225
OG0000001	AAV_000150	ABD_000199
OG0000001	AAV_000149	ABD_000230
OG0000002	AAV_000151	ABD_000200, ABD_000201, ABD_000202
OG0000003	AAV_000161	ABD_000216
OG0000004	AAV_000135	ABD_000179
OG0000004	AAV_000137	ABD_000181
OG0000005	AAV_000164	ABD_000226
OG0000005	AAV_000165	ABD_000228
OG0000006	AAV_000144	ABD_000187
OG0000007	AAV_000158	ABD_000213
OG0000007	AAV_000159	ABD_000214
OG0000007	AAV_000157	ABD_000212
OG0000008	AAV_000155	ABD_000208
OG0000008	AAV_000156	ABD_000209, ABD_000210
OG0000009	AAV_000177	ABD_000240
OG0000009	AAV_000178	ABD_000241
OG0000010	AAV_000140	ABD_000182
OG0000011	AAV_000142	ABD_000184
OG0000012	AAV_000187	ABD_000252, ABD_000253, ABD_000251
OG0000013	AAV_000146	ABD_000190
OG0000014	AAV_000184	ABD_000248, ABD_000247
OG0000015	AAV_000152	ABD_000205
OG0000015	AAV_000153	ABD_000204, ABD_000206
OG0000016	AAV_000172	ABD_000235
OG0000016	AAV_000171	ABD_000234
OG0000016	AAV_000170	ABD_000233
OG0000017	AAV_000180, AAV_000181	ABD_000243
OG0000019	AAV_000188	ABD_000254
OG0000020	AAV_000147	ABD_000191, ABD_000192, ABD_000193
OG0000021	AAV_000176	ABD_000239, ABD_000238
OG0000022	AAV_000133	ABD_000176
OG0000022	AAV_000134	ABD_000177
OG0000023	AAV_000148	ABD_000194, ABD_000195
OG0000025	AAV_000183	ABD_000246
OG0000026	AAV_000186	ABD_000250
OG0000027	AAV_000154	ABD_000207
OG0000029	AAV_000185	ABD_000249
OG0000031	AAV_000173	ABD_000236
OG0000032	AAV_000189	ABD_000256, ABD_000255
OG0000033	AAV_000167	ABD_000229
OG0000035	AAV_000175	ABD_000237
OG0000036	AAV_000169	ABD_000232
