Orthogroup	t11_fai-gene-cluster-1	t10_fai-gene-cluster-1
OG0000000	AAV_000162	ABB_000170, ABB_000171
OG0000000	AAV_000163	ABB_000174
OG0000001	AAV_000150	ABB_000159
OG0000001	AAV_000149	ABB_000158
OG0000002	AAV_000151	ABB_000160, ABB_000162, ABB_000161
OG0000003	AAV_000160, AAV_000161	ABB_000169
OG0000004	AAV_000136, AAV_000135	ABB_000143
OG0000004	AAV_000137	ABB_000144
OG0000005	AAV_000164	ABB_000176
OG0000005	AAV_000165	ABB_000177
OG0000007	AAV_000159	ABB_000168
OG0000007	AAV_000157	ABB_000167
OG0000008	AAV_000155, AAV_000156	ABB_000166
OG0000009	AAV_000177	ABB_000185
OG0000009	AAV_000178	ABB_000186
OG0000010	AAV_000140	ABB_000147
OG0000010	AAV_000141	ABB_000149, ABB_000148
OG0000011	AAV_000142	ABB_000150
OG0000012	AAV_000187	ABB_000201, ABB_000199, ABB_000200
OG0000013	AAV_000145	ABB_000154
OG0000013	AAV_000146	ABB_000155
OG0000014	AAV_000184	ABB_000195, ABB_000194
OG0000015	AAV_000152	ABB_000163
OG0000015	AAV_000153	ABB_000164
OG0000017	AAV_000179	ABB_000187
OG0000017	AAV_000180	ABB_000188
OG0000017	AAV_000181	ABB_000189
OG0000019	AAV_000188	ABB_000202
OG0000020	AAV_000147	ABB_000156
OG0000021	AAV_000176	ABB_000184
OG0000023	AAV_000148	ABB_000157
OG0000025	AAV_000183	ABB_000193
OG0000026	AAV_000186	ABB_000198, ABB_000197
OG0000027	AAV_000154	ABB_000165
OG0000028	AAV_000182	ABB_000190
OG0000029	AAV_000185	ABB_000196
OG0000030	AAV_000139	ABB_000146
OG0000030	AAV_000138	ABB_000145
OG0000031	AAV_000174	ABB_000181
OG0000032	AAV_000189	ABB_000203
OG0000033	AAV_000167	ABB_000179
OG0000034	AAV_000166	ABB_000178
OG0000035	AAV_000175	ABB_000183, ABB_000182
