Orthogroup	t27_fai-gene-cluster-1	t8_fai-gene-cluster-1
OG0000000	AAP_000191	AAE_000222, AAE_000224, AAE_000223
OG0000000	AAP_000187	AAE_000216
OG0000000	AAP_000189	AAE_000219
OG0000000	AAP_000190	AAE_000221
OG0000000	AAP_000192	AAE_000217, AAE_000227, AAE_000226
OG0000001	AAP_000197	AAE_000234
OG0000001	AAP_000175	AAE_000198
OG0000002	AAP_000177	AAE_000203
OG0000002	AAP_000176	AAE_000202
OG0000003	AAP_000183	AAE_000213
OG0000003	AAP_000184	AAE_000214
OG0000003	AAP_000186	AAE_000215
OG0000004	AAP_000161	AAE_000182
OG0000004	AAP_000159, AAP_000160, AAP_000158	AAE_000183
OG0000005	AAP_000193	AAE_000231, AAE_000229, AAE_000228
OG0000005	AAP_000194	AAE_000230
OG0000006	AAP_000169, AAP_000170	AAE_000192
OG0000006	AAP_000168	AAE_000191
OG0000007	AAP_000181, AAP_000182	AAE_000212
OG0000010	AAP_000163	AAE_000186
OG0000011	AAP_000166	AAE_000188
OG0000011	AAP_000164	AAE_000187
OG0000012	AAP_000213	AAE_000256
OG0000012	AAP_000214	AAE_000257
OG0000013	AAP_000172	AAE_000194
OG0000013	AAP_000171	AAE_000193
OG0000014	AAP_000210	AAE_000251
OG0000014	AAP_000209	AAE_000250
OG0000016	AAP_000199	AAE_000237
OG0000017	AAP_000204	AAE_000245
OG0000018	AAP_000167	AAE_000190
OG0000019	AAP_000215	AAE_000258, AAE_000259
OG0000021	AAP_000202	AAE_000242
OG0000022	AAP_000157	AAE_000181
OG0000023	AAP_000174	AAE_000197, AAE_000196
OG0000024	AAP_000207	AAE_000247
OG0000025	AAP_000208	AAE_000249
OG0000026	AAP_000212	AAE_000254
OG0000027	AAP_000180	AAE_000206
OG0000028	AAP_000206, AAP_000205	AAE_000246
OG0000029	AAP_000211	AAE_000252
OG0000032	AAP_000216	AAE_000260
OG0000033	AAP_000196	AAE_000233
