Orthogroup	t27_fai-gene-cluster-1	t24_fai-gene-cluster-1
OG0000000	AAP_000191	AAH_000153, AAH_000154
OG0000000	AAP_000187	AAH_000151
OG0000000	AAP_000190	AAH_000152
OG0000000	AAP_000192	AAH_000155
OG0000001	AAP_000197	AAH_000141
OG0000001	AAP_000175, AAP_000198	AAH_000161
OG0000003	AAP_000183	AAH_000150
OG0000004	AAP_000159, AAP_000160, AAP_000158	AAH_000128
OG0000005	AAP_000193	AAH_000156
OG0000005	AAP_000194	AAH_000157
OG0000006	AAP_000170	AAH_000136
OG0000006	AAP_000168	AAH_000135
OG0000007	AAP_000182	AAH_000149
OG0000009	AAP_000203	AAH_000168
OG0000010	AAP_000163	AAH_000132
OG0000011	AAP_000164, AAP_000165	AAH_000133
OG0000012	AAP_000214	AAH_000177
OG0000013	AAP_000172	AAH_000138
OG0000013	AAP_000171	AAH_000137
OG0000014	AAP_000210, AAP_000209	AAH_000174
OG0000015	AAP_000178	AAH_000145, AAH_000144
OG0000016	AAP_000199	AAH_000164
OG0000017	AAP_000204	AAH_000169
OG0000019	AAP_000215	AAH_000179
OG0000020	AAP_000173	AAH_000139
OG0000023	AAP_000174	AAH_000140
OG0000024	AAP_000207	AAH_000172
OG0000026	AAP_000212	AAH_000176
OG0000027	AAP_000180, AAP_000179	AAH_000146
OG0000028	AAP_000206, AAP_000205	AAH_000170
OG0000029	AAP_000211	AAH_000175
OG0000032	AAP_000216	AAH_000180
OG0000033	AAP_000196	AAH_000160
OG0000034	AAP_000195	AAH_000159
