Orthogroup	t14_fai-gene-cluster-1	t1_fai-gene-cluster-1
OG0000000	AAD_000212, AAD_000211	AAI_000143
OG0000000	AAD_000206	AAI_000140
OG0000000	AAD_000209	AAI_000141
OG0000000	AAD_000213	AAI_000144
OG0000001	AAD_000221	AAI_000129
OG0000001	AAD_000222, AAD_000192	AAI_000130
OG0000002	AAD_000195, AAD_000196, AAD_000197	AAI_000132
OG0000002	AAD_000193	AAI_000131
OG0000003	AAD_000203	AAI_000137
OG0000003	AAD_000204	AAI_000138
OG0000003	AAD_000205	AAI_000139
OG0000004	AAD_000175	AAI_000118
OG0000005	AAD_000217, AAD_000215, AAD_000216	AAI_000145
OG0000006	AAD_000185	AAI_000126
OG0000006	AAD_000184	AAI_000125
OG0000007	AAD_000201, AAD_000202	AAI_000136
OG0000008	AAD_000199, AAD_000200	AAI_000135
OG0000009	AAD_000230	AAI_000153
OG0000010	AAD_000180	AAI_000121
OG0000011	AAD_000182	AAI_000123
OG0000011	AAD_000181	AAI_000122
OG0000013	AAD_000187	AAI_000127
OG0000014	AAD_000237, AAD_000236	AAI_000160
OG0000017	AAD_000231	AAI_000154
OG0000019	AAD_000241	AAI_000164
OG0000021	AAD_000229	AAI_000151
OG0000022	AAD_000172	AAI_000117
OG0000024	AAD_000233	AAI_000157
OG0000025	AAD_000234	AAI_000158
OG0000025	AAD_000235	AAI_000159
OG0000026	AAD_000239	AAI_000162
OG0000027	AAD_000198	AAI_000134
OG0000028	AAD_000232	AAI_000156
OG0000029	AAD_000238	AAI_000161
OG0000030	AAD_000176	AAI_000119
OG0000030	AAD_000177, AAD_000178	AAI_000120
OG0000032	AAD_000242	AAI_000165
OG0000033	AAD_000220	AAI_000147
OG0000034	AAD_000218, AAD_000219	AAI_000146
OG0000036	AAD_000223	AAI_000149
