Orthogroup	t14_fai-gene-cluster-1	t20_fai-gene-cluster-1
OG0000000	AAD_000212, AAD_000211	AAN_000143
OG0000000	AAD_000206	AAN_000141
OG0000000	AAD_000213	AAN_000144
OG0000001	AAD_000190, AAD_000222, AAD_000192, AAD_000191	AAN_000134
OG0000002	AAD_000195, AAD_000196, AAD_000197	AAN_000135
OG0000003	AAD_000203, AAD_000204, AAD_000205	AAN_000140
OG0000004	AAD_000175	AAN_000122
OG0000005	AAD_000216	AAN_000146
OG0000006	AAD_000185	AAN_000130
OG0000006	AAD_000184	AAN_000129
OG0000007	AAD_000201, AAD_000202	AAN_000139
OG0000008	AAD_000199, AAD_000200	AAN_000138
OG0000009	AAD_000230	AAN_000154
OG0000010	AAD_000180	AAN_000124
OG0000011	AAD_000182	AAN_000127
OG0000011	AAD_000181	AAN_000125
OG0000013	AAD_000186	AAN_000131
OG0000014	AAD_000237, AAD_000236	AAN_000159
OG0000016	AAD_000225	AAN_000151
OG0000017	AAD_000231	AAN_000155
OG0000019	AAD_000241	AAN_000163
OG0000021	AAD_000229	AAN_000152
OG0000022	AAD_000173, AAD_000172	AAN_000121
OG0000023	AAD_000189	AAN_000133
OG0000024	AAD_000233	AAN_000157
OG0000025	AAD_000234, AAD_000235	AAN_000158
OG0000026	AAD_000239	AAN_000161
OG0000027	AAD_000198	AAN_000137
OG0000028	AAD_000232	AAN_000156
OG0000029	AAD_000238	AAN_000160
OG0000030	AAD_000176, AAD_000177, AAD_000178	AAN_000123
OG0000032	AAD_000242	AAN_000164
OG0000033	AAD_000220	AAN_000147
OG0000036	AAD_000223	AAN_000149
