Orthogroup	t14_fai-gene-cluster-1	t13_fai-gene-cluster-1
OG0000000	AAD_000206	AAT_000164
OG0000000	AAD_000208, AAD_000209	AAT_000165
OG0000000	AAD_000213	AAT_000167
OG0000001	AAD_000221	AAT_000172
OG0000001	AAD_000190	AAT_000149
OG0000001	AAD_000191	AAT_000150
OG0000002	AAD_000195	AAT_000152
OG0000002	AAD_000197	AAT_000153
OG0000002	AAD_000193	AAT_000151
OG0000003	AAD_000203	AAT_000161
OG0000003	AAD_000205	AAT_000163
OG0000004	AAD_000174	AAT_000136
OG0000004	AAD_000175	AAT_000135
OG0000005	AAD_000217, AAD_000215, AAD_000216	AAT_000168
OG0000006	AAD_000185	AAT_000145
OG0000006	AAD_000184	AAT_000144
OG0000007	AAD_000201	AAT_000158
OG0000007	AAD_000202	AAT_000159, AAT_000160
OG0000008	AAD_000199	AAT_000156
OG0000009	AAD_000230	AAT_000178
OG0000010	AAD_000180	AAT_000139
OG0000010	AAD_000179	AAT_000138
OG0000011	AAD_000182	AAT_000141
OG0000011	AAD_000181	AAT_000140
OG0000012	AAD_000240	AAT_000186
OG0000013	AAD_000187, AAD_000186	AAT_000146
OG0000014	AAD_000237, AAD_000236	AAT_000183
OG0000016	AAD_000225	AAT_000175
OG0000017	AAD_000231	AAT_000179
OG0000018	AAD_000183	AAT_000143
OG0000019	AAD_000241	AAT_000189
OG0000020	AAD_000188	AAT_000147
OG0000021	AAD_000229	AAT_000176
OG0000022	AAD_000173, AAD_000172	AAT_000134
OG0000023	AAD_000189	AAT_000148
OG0000024	AAD_000233	AAT_000181
OG0000025	AAD_000234, AAD_000235	AAT_000182
OG0000026	AAD_000239	AAT_000185
OG0000027	AAD_000198	AAT_000155
OG0000028	AAD_000232	AAT_000180
OG0000029	AAD_000238	AAT_000184
OG0000030	AAD_000176, AAD_000177, AAD_000178	AAT_000137
OG0000032	AAD_000242	AAT_000190
OG0000033	AAD_000220	AAT_000171
OG0000034	AAD_000218	AAT_000169
OG0000034	AAD_000219	AAT_000170
OG0000036	AAD_000223	AAT_000173
