Orthogroup	t9_fai-gene-cluster-1	t10_fai-gene-cluster-1
OG0000000	AAZ_000154	ABB_000174
OG0000000	AAZ_000153	ABB_000170, ABB_000171
OG0000000	AAZ_000155	ABB_000175
OG0000001	AAZ_000141	ABB_000158
OG0000001	AAZ_000160	ABB_000159, ABB_000180
OG0000002	AAZ_000144	ABB_000161
OG0000002	AAZ_000145	ABB_000162
OG0000002	AAZ_000142	ABB_000160
OG0000003	AAZ_000152	ABB_000169
OG0000004	AAZ_000126	ABB_000143
OG0000005	AAZ_000156	ABB_000176
OG0000005	AAZ_000157	ABB_000177
OG0000006	AAZ_000134	ABB_000153
OG0000007	AAZ_000150	ABB_000167
OG0000007	AAZ_000151	ABB_000168
OG0000009	AAZ_000168	ABB_000185, ABB_000186
OG0000010	AAZ_000130	ABB_000148, ABB_000149
OG0000010	AAZ_000128	ABB_000147
OG0000012	AAZ_000177	ABB_000201
OG0000013	AAZ_000136	ABB_000155
OG0000013	AAZ_000135	ABB_000154
OG0000014	AAZ_000174	ABB_000195, ABB_000194
OG0000015	AAZ_000147	ABB_000164
OG0000015	AAZ_000146	ABB_000163
OG0000017	AAZ_000169	ABB_000187, ABB_000188, ABB_000189
OG0000018	AAZ_000132	ABB_000151
OG0000019	AAZ_000179	ABB_000202
OG0000020	AAZ_000137	ABB_000156
OG0000021	AAZ_000166	ABB_000184
OG0000023	AAZ_000139	ABB_000157
OG0000024	AAZ_000171	ABB_000191
OG0000024	AAZ_000172	ABB_000192
OG0000026	AAZ_000176	ABB_000198, ABB_000197
OG0000027	AAZ_000148	ABB_000165
OG0000028	AAZ_000170	ABB_000190
OG0000029	AAZ_000175	ABB_000196
OG0000030	AAZ_000127	ABB_000145
OG0000031	AAZ_000164	ABB_000181
OG0000032	AAZ_000180	ABB_000203
OG0000033	AAZ_000159	ABB_000179
OG0000034	AAZ_000158	ABB_000178
OG0000035	AAZ_000165	ABB_000183, ABB_000182
