Orthogroup	t16_fai-gene-cluster-1	t18_fai-gene-cluster-1
OG0000000	ABA_000194	AAY_000158
OG0000000	ABA_000190, ABA_000191	AAY_000157
OG0000000	ABA_000195	AAY_000159
OG0000001	ABA_000199	AAY_000141
OG0000002	ABA_000176	AAY_000143
OG0000002	ABA_000177	AAY_000144
OG0000003	ABA_000186	AAY_000154
OG0000003	ABA_000189	AAY_000156
OG0000004	ABA_000160	AAY_000128
OG0000004	ABA_000159	AAY_000127
OG0000004	ABA_000157	AAY_000126
OG0000005	ABA_000196, ABA_000197	AAY_000160
OG0000006	ABA_000167	AAY_000135
OG0000007	ABA_000184	AAY_000151
OG0000007	ABA_000185	AAY_000152
OG0000008	ABA_000183	AAY_000148, AAY_000150
OG0000009	ABA_000204	AAY_000169
OG0000009	ABA_000205	AAY_000171
OG0000010	ABA_000161	AAY_000132
OG0000011	ABA_000163, ABA_000162	AAY_000133
OG0000012	ABA_000216, ABA_000217	AAY_000179
OG0000013	ABA_000169	AAY_000137
OG0000013	ABA_000168	AAY_000136
OG0000014	ABA_000213, ABA_000212	AAY_000176
OG0000015	ABA_000179	AAY_000146
OG0000016	ABA_000201	AAY_000165
OG0000017	ABA_000206, ABA_000207	AAY_000172
OG0000018	ABA_000165	AAY_000134
OG0000019	ABA_000218, ABA_000219	AAY_000180
OG0000020	ABA_000170	AAY_000138
OG0000021	ABA_000203	AAY_000168
OG0000023	ABA_000171	AAY_000140, AAY_000139
OG0000024	ABA_000210	AAY_000174
OG0000026	ABA_000215	AAY_000178
OG0000027	ABA_000181, ABA_000180	AAY_000147
OG0000028	ABA_000209, ABA_000208	AAY_000173
OG0000029	ABA_000214	AAY_000177
OG0000032	ABA_000221, ABA_000220	AAY_000181
OG0000033	ABA_000198	AAY_000162
