Orthogroup	t4_fai-gene-cluster-1	t14_fai-gene-cluster-1
OG0000000	ABD_000217	AAD_000206
OG0000000	ABD_000225	AAD_000211, AAD_000212
OG0000000	ABD_000221	AAD_000214, AAD_000213
OG0000000	ABD_000219	AAD_000208
OG0000001	ABD_000196	AAD_000190
OG0000001	ABD_000199	AAD_000222, AAD_000192
OG0000001	ABD_000197	AAD_000191
OG0000001	ABD_000230	AAD_000221
OG0000002	ABD_000200	AAD_000193
OG0000002	ABD_000202	AAD_000197
OG0000003	ABD_000216	AAD_000205
OG0000004	ABD_000178, ABD_000180, ABD_000179	AAD_000175
OG0000004	ABD_000181	AAD_000174
OG0000005	ABD_000226	AAD_000215
OG0000005	ABD_000228	AAD_000216
OG0000006	ABD_000189	AAD_000185
OG0000006	ABD_000187	AAD_000184
OG0000007	ABD_000213, ABD_000211, ABD_000214	AAD_000202
OG0000007	ABD_000212	AAD_000201
OG0000008	ABD_000208	AAD_000199
OG0000008	ABD_000209, ABD_000210	AAD_000200
OG0000009	ABD_000241	AAD_000230
OG0000010	ABD_000182	AAD_000179
OG0000011	ABD_000184	AAD_000182
OG0000012	ABD_000251	AAD_000240
OG0000013	ABD_000190	AAD_000187
OG0000014	ABD_000248	AAD_000237
OG0000014	ABD_000247	AAD_000236
OG0000016	ABD_000235	AAD_000225
OG0000016	ABD_000234	AAD_000224
OG0000017	ABD_000243	AAD_000231
OG0000018	ABD_000186	AAD_000183
OG0000019	ABD_000254	AAD_000241
OG0000020	ABD_000192, ABD_000193	AAD_000188
OG0000021	ABD_000239, ABD_000238	AAD_000229
OG0000022	ABD_000177	AAD_000173
OG0000023	ABD_000194	AAD_000189
OG0000024	ABD_000245	AAD_000233
OG0000025	ABD_000246	AAD_000235
OG0000026	ABD_000250	AAD_000239
OG0000027	ABD_000207	AAD_000198
OG0000028	ABD_000244	AAD_000232
OG0000029	ABD_000249	AAD_000238
OG0000031	ABD_000236	AAD_000227
OG0000032	ABD_000256, ABD_000255	AAD_000242
OG0000033	ABD_000229	AAD_000220
OG0000035	ABD_000237	AAD_000228
OG0000036	ABD_000232	AAD_000223
