Orthogroup	t4_fai-gene-cluster-1	t10_fai-gene-cluster-1
OG0000000	ABD_000217	ABB_000170
OG0000000	ABD_000225	ABB_000174
OG0000000	ABD_000221	ABB_000175
OG0000000	ABD_000219	ABB_000172
OG0000001	ABD_000198, ABD_000196, ABD_000231, ABD_000199	ABB_000159
OG0000001	ABD_000197	ABB_000180
OG0000001	ABD_000230	ABB_000158
OG0000002	ABD_000200	ABB_000160
OG0000002	ABD_000202	ABB_000162
OG0000003	ABD_000215, ABD_000216	ABB_000169
OG0000004	ABD_000178, ABD_000180, ABD_000179	ABB_000143
OG0000004	ABD_000181	ABB_000144
OG0000005	ABD_000226	ABB_000176
OG0000005	ABD_000228	ABB_000177
OG0000006	ABD_000189	ABB_000153
OG0000007	ABD_000214	ABB_000168
OG0000007	ABD_000212	ABB_000167
OG0000008	ABD_000208, ABD_000209, ABD_000210	ABB_000166
OG0000009	ABD_000240	ABB_000185
OG0000009	ABD_000241	ABB_000186
OG0000010	ABD_000182	ABB_000147
OG0000011	ABD_000184	ABB_000150
OG0000012	ABD_000253	ABB_000201
OG0000012	ABD_000251	ABB_000199, ABB_000200
OG0000013	ABD_000190	ABB_000155
OG0000014	ABD_000248	ABB_000195
OG0000014	ABD_000247	ABB_000194
OG0000015	ABD_000205	ABB_000163
OG0000015	ABD_000204, ABD_000206	ABB_000164
OG0000017	ABD_000243	ABB_000188, ABB_000189
OG0000018	ABD_000186	ABB_000152
OG0000018	ABD_000185	ABB_000151
OG0000019	ABD_000254	ABB_000202
OG0000020	ABD_000191, ABD_000192, ABD_000193	ABB_000156
OG0000021	ABD_000238	ABB_000184
OG0000023	ABD_000194	ABB_000157
OG0000024	ABD_000245	ABB_000192
OG0000025	ABD_000246	ABB_000193
OG0000026	ABD_000250	ABB_000197
OG0000027	ABD_000207	ABB_000165
OG0000028	ABD_000244	ABB_000190
OG0000029	ABD_000249	ABB_000196
OG0000032	ABD_000256	ABB_000203
OG0000033	ABD_000229	ABB_000179
OG0000035	ABD_000237	ABB_000182
