Orthogroup	t4_fai-gene-cluster-1	t29_fai-gene-cluster-1
OG0000000	ABD_000218, ABD_000217	ABE_000193
OG0000000	ABD_000222, ABD_000223, ABD_000224, ABD_000225	ABE_000194
OG0000001	ABD_000196	ABE_000173
OG0000001	ABD_000199	ABE_000175
OG0000001	ABD_000197	ABE_000174
OG0000001	ABD_000230	ABE_000198
OG0000002	ABD_000200	ABE_000176
OG0000002	ABD_000201	ABE_000179
OG0000003	ABD_000216	ABE_000192
OG0000004	ABD_000180	ABE_000162
OG0000004	ABD_000179	ABE_000161
OG0000004	ABD_000181	ABE_000163
OG0000005	ABD_000226	ABE_000195
OG0000005	ABD_000228	ABE_000196
OG0000006	ABD_000189	ABE_000168
OG0000006	ABD_000187	ABE_000167
OG0000007	ABD_000214	ABE_000189
OG0000007	ABD_000212	ABE_000188
OG0000008	ABD_000208	ABE_000185
OG0000008	ABD_000209	ABE_000186
OG0000008	ABD_000210	ABE_000187
OG0000009	ABD_000240	ABE_000206
OG0000009	ABD_000241	ABE_000207
OG0000010	ABD_000182	ABE_000164
OG0000011	ABD_000184	ABE_000165
OG0000012	ABD_000252, ABD_000253	ABE_000217
OG0000012	ABD_000251	ABE_000216
OG0000013	ABD_000190	ABE_000169
OG0000014	ABD_000248	ABE_000213
OG0000014	ABD_000247	ABE_000212
OG0000015	ABD_000205	ABE_000182
OG0000015	ABD_000204	ABE_000181
OG0000015	ABD_000206	ABE_000183
OG0000016	ABD_000235	ABE_000200
OG0000016	ABD_000233	ABE_000199
OG0000017	ABD_000242, ABD_000243	ABE_000208
OG0000018	ABD_000185	ABE_000166
OG0000019	ABD_000254	ABE_000219
OG0000020	ABD_000191	ABE_000170
OG0000020	ABD_000193	ABE_000171
OG0000021	ABD_000239	ABE_000205
OG0000021	ABD_000238	ABE_000204
OG0000022	ABD_000177	ABE_000160
OG0000023	ABD_000194	ABE_000172
OG0000024	ABD_000245	ABE_000210
OG0000025	ABD_000246	ABE_000211
OG0000026	ABD_000250	ABE_000215
OG0000027	ABD_000207	ABE_000184
OG0000028	ABD_000244	ABE_000209
OG0000029	ABD_000249	ABE_000214
OG0000031	ABD_000236	ABE_000202
OG0000032	ABD_000256, ABD_000255	ABE_000220
OG0000033	ABD_000229	ABE_000197
OG0000035	ABD_000237	ABE_000203
OG0000038	ABD_000203	ABE_000180
