Orthogroup	t4_fai-gene-cluster-1	t18_fai-gene-cluster-1
OG0000000	ABD_000217	AAY_000157
OG0000000	ABD_000225	AAY_000158
OG0000000	ABD_000221	AAY_000159
OG0000001	ABD_000230	AAY_000141
OG0000002	ABD_000200	AAY_000142
OG0000002	ABD_000201, ABD_000202	AAY_000144
OG0000003	ABD_000216	AAY_000156
OG0000004	ABD_000180	AAY_000127
OG0000004	ABD_000179	AAY_000126
OG0000004	ABD_000181	AAY_000128
OG0000005	ABD_000228	AAY_000160
OG0000006	ABD_000189	AAY_000135
OG0000007	ABD_000213	AAY_000152
OG0000007	ABD_000214	AAY_000153
OG0000007	ABD_000212	AAY_000151
OG0000008	ABD_000208	AAY_000148
OG0000008	ABD_000209, ABD_000210	AAY_000150
OG0000009	ABD_000240	AAY_000169
OG0000009	ABD_000241	AAY_000171
OG0000010	ABD_000182	AAY_000131
OG0000011	ABD_000184	AAY_000133
OG0000012	ABD_000252, ABD_000253, ABD_000251	AAY_000179
OG0000013	ABD_000190	AAY_000137
OG0000014	ABD_000248, ABD_000247	AAY_000176
OG0000015	ABD_000205	AAY_000145
OG0000015	ABD_000204, ABD_000206	AAY_000146
OG0000016	ABD_000235, ABD_000234, ABD_000233	AAY_000165
OG0000017	ABD_000243	AAY_000172
OG0000019	ABD_000254	AAY_000180
OG0000020	ABD_000191, ABD_000192, ABD_000193	AAY_000138
OG0000021	ABD_000239, ABD_000238	AAY_000168
OG0000022	ABD_000177	AAY_000125
OG0000023	ABD_000194	AAY_000139
OG0000023	ABD_000195	AAY_000140
OG0000025	ABD_000246	AAY_000175
OG0000026	ABD_000250	AAY_000178
OG0000027	ABD_000207	AAY_000147
OG0000028	ABD_000244	AAY_000173
OG0000029	ABD_000249	AAY_000177
OG0000032	ABD_000256, ABD_000255	AAY_000181
OG0000033	ABD_000229	AAY_000162
OG0000035	ABD_000237	AAY_000167
OG0000036	ABD_000232	AAY_000164
