Orthogroup	t4_fai-gene-cluster-1	t1_fai-gene-cluster-1
OG0000000	ABD_000217	AAI_000140
OG0000000	ABD_000225	AAI_000143
OG0000000	ABD_000221	AAI_000144
OG0000001	ABD_000199	AAI_000130
OG0000001	ABD_000230	AAI_000148
OG0000002	ABD_000200	AAI_000131
OG0000002	ABD_000201, ABD_000202	AAI_000132
OG0000003	ABD_000216	AAI_000139
OG0000004	ABD_000178, ABD_000180, ABD_000179	AAI_000118
OG0000005	ABD_000228	AAI_000145
OG0000006	ABD_000189	AAI_000126
OG0000006	ABD_000187	AAI_000125
OG0000007	ABD_000213, ABD_000211, ABD_000214, ABD_000212	AAI_000136
OG0000008	ABD_000209, ABD_000210	AAI_000135
OG0000009	ABD_000240	AAI_000152
OG0000009	ABD_000241	AAI_000153
OG0000011	ABD_000184	AAI_000123
OG0000012	ABD_000252, ABD_000253	AAI_000163
OG0000014	ABD_000248, ABD_000247	AAI_000160
OG0000015	ABD_000204, ABD_000206	AAI_000133
OG0000016	ABD_000233	AAI_000150
OG0000017	ABD_000243	AAI_000154
OG0000018	ABD_000186, ABD_000185	AAI_000124
OG0000019	ABD_000254	AAI_000164
OG0000020	ABD_000191	AAI_000128
OG0000022	ABD_000177	AAI_000117
OG0000025	ABD_000246	AAI_000159
OG0000026	ABD_000250	AAI_000162
OG0000027	ABD_000207	AAI_000134
OG0000028	ABD_000244	AAI_000156
OG0000029	ABD_000249	AAI_000161
OG0000032	ABD_000256, ABD_000255	AAI_000165
OG0000033	ABD_000229	AAI_000147
OG0000036	ABD_000232	AAI_000149
