Orthogroup	t24_fai-gene-cluster-1	t3_fai-gene-cluster-1
OG0000000	AAH_000154	AAK_000185
OG0000000	AAH_000151	AAK_000184
OG0000000	AAH_000155	AAK_000188, AAK_000187, AAK_000186
OG0000001	AAH_000141	AAK_000192
OG0000001	AAH_000161	AAK_000168, AAK_000170, AAK_000169
OG0000002	AAH_000142	AAK_000171
OG0000003	AAH_000150	AAK_000181
OG0000004	AAH_000128	AAK_000156
OG0000005	AAH_000156	AAK_000189
OG0000005	AAH_000157	AAK_000190
OG0000006	AAH_000136	AAK_000163
OG0000006	AAH_000135	AAK_000162
OG0000007	AAH_000148	AAK_000180
OG0000009	AAH_000168	AAK_000199
OG0000010	AAH_000130	AAK_000159
OG0000013	AAH_000138	AAK_000164
OG0000014	AAH_000174	AAK_000207, AAK_000206
OG0000015	AAH_000145	AAK_000174, AAK_000175
OG0000015	AAH_000144	AAK_000173
OG0000016	AAH_000163, AAH_000164	AAK_000193
OG0000017	AAH_000169	AAK_000201, AAK_000202
OG0000018	AAH_000134	AAK_000161
OG0000019	AAH_000178	AAK_000211
OG0000019	AAH_000179	AAK_000212
OG0000020	AAH_000139	AAK_000165
OG0000021	AAH_000167	AAK_000197
OG0000024	AAH_000172	AAK_000204
OG0000026	AAH_000176	AAK_000209
OG0000027	AAH_000146	AAK_000176
OG0000028	AAH_000170	AAK_000203
OG0000029	AAH_000175	AAK_000208
OG0000031	AAH_000165	AAK_000195
OG0000032	AAH_000180	AAK_000213
OG0000033	AAH_000160	AAK_000191
OG0000035	AAH_000166	AAK_000196
