Orthogroup	t24_fai-gene-cluster-1	t22_fai-gene-cluster-1
OG0000000	AAH_000154	AAU_000195
OG0000000	AAH_000151	AAU_000193
OG0000001	AAH_000141	AAU_000199
OG0000001	AAH_000161	AAU_000174, AAU_000175
OG0000002	AAH_000143	AAU_000178
OG0000002	AAH_000142	AAU_000176
OG0000003	AAH_000150	AAU_000190
OG0000004	AAH_000128	AAU_000159
OG0000005	AAH_000156	AAU_000196
OG0000005	AAH_000157	AAU_000197
OG0000006	AAH_000136	AAU_000169
OG0000006	AAH_000135	AAU_000168
OG0000007	AAH_000148	AAU_000188
OG0000007	AAH_000149	AAU_000189
OG0000009	AAH_000168	AAU_000205
OG0000010	AAH_000131, AAH_000132	AAU_000163
OG0000010	AAH_000130	AAU_000162
OG0000011	AAH_000133	AAU_000164
OG0000013	AAH_000138	AAU_000170
OG0000014	AAH_000174	AAU_000213, AAU_000212
OG0000015	AAH_000145	AAU_000181, AAU_000182
OG0000015	AAH_000144	AAU_000180
OG0000016	AAH_000163, AAH_000164	AAU_000200
OG0000017	AAH_000169	AAU_000207, AAU_000208
OG0000018	AAH_000134	AAU_000166
OG0000019	AAH_000178	AAU_000217
OG0000019	AAH_000179	AAU_000218
OG0000021	AAH_000167	AAU_000203
OG0000024	AAH_000172	AAU_000210
OG0000026	AAH_000176	AAU_000215
OG0000027	AAH_000146	AAU_000183
OG0000028	AAH_000170	AAU_000209
OG0000029	AAH_000175	AAU_000214
OG0000031	AAH_000165	AAU_000201
OG0000032	AAH_000180	AAU_000219
OG0000033	AAH_000160	AAU_000198
OG0000035	AAH_000166	AAU_000202
