Orthogroup	t24_fai-gene-cluster-1	t9_fai-gene-cluster-1
OG0000000	AAH_000154	AAZ_000154
OG0000000	AAH_000151	AAZ_000153
OG0000000	AAH_000155	AAZ_000155
OG0000001	AAH_000141	AAZ_000141
OG0000001	AAH_000161	AAZ_000160
OG0000002	AAH_000143	AAZ_000144, AAZ_000145
OG0000002	AAH_000142	AAZ_000142
OG0000003	AAH_000150	AAZ_000152
OG0000004	AAH_000128	AAZ_000126
OG0000005	AAH_000156	AAZ_000156
OG0000005	AAH_000158	AAZ_000157
OG0000006	AAH_000136	AAZ_000134
OG0000006	AAH_000135	AAZ_000133
OG0000007	AAH_000148	AAZ_000150
OG0000007	AAH_000149	AAZ_000151
OG0000008	AAH_000147	AAZ_000149
OG0000009	AAH_000168	AAZ_000168
OG0000010	AAH_000131	AAZ_000129
OG0000010	AAH_000132	AAZ_000130
OG0000010	AAH_000130	AAZ_000128
OG0000011	AAH_000133	AAZ_000131
OG0000012	AAH_000177	AAZ_000177
OG0000013	AAH_000138	AAZ_000136
OG0000013	AAH_000137	AAZ_000135
OG0000014	AAH_000174	AAZ_000174
OG0000015	AAH_000145	AAZ_000147
OG0000015	AAH_000144	AAZ_000146
OG0000016	AAH_000164	AAZ_000162
OG0000017	AAH_000169	AAZ_000169
OG0000018	AAH_000134	AAZ_000132
OG0000019	AAH_000178	AAZ_000178
OG0000019	AAH_000179	AAZ_000179
OG0000020	AAH_000139	AAZ_000137
OG0000021	AAH_000167	AAZ_000166
OG0000022	AAH_000127	AAZ_000125
OG0000022	AAH_000126	AAZ_000124
OG0000023	AAH_000140	AAZ_000140
OG0000024	AAH_000171	AAZ_000171
OG0000024	AAH_000172	AAZ_000172
OG0000025	AAH_000173	AAZ_000173
OG0000026	AAH_000176	AAZ_000176
OG0000027	AAH_000146	AAZ_000148
OG0000028	AAH_000170	AAZ_000170
OG0000029	AAH_000175	AAZ_000175
OG0000030	AAH_000129	AAZ_000127
OG0000031	AAH_000165	AAZ_000163
OG0000032	AAH_000180	AAZ_000180
OG0000033	AAH_000160	AAZ_000159
OG0000034	AAH_000159	AAZ_000158
OG0000035	AAH_000166	AAZ_000165
OG0000036	AAH_000162	AAZ_000161
