Orthogroup	t22_fai-gene-cluster-1	t4_fai-gene-cluster-1
OG0000000	AAU_000195	ABD_000225
OG0000000	AAU_000193	ABD_000218, ABD_000217
OG0000001	AAU_000199	ABD_000230
OG0000001	AAU_000174	ABD_000196
OG0000001	AAU_000175	ABD_000197
OG0000002	AAU_000178	ABD_000201
OG0000002	AAU_000176	ABD_000200
OG0000003	AAU_000192	ABD_000216
OG0000004	AAU_000160	ABD_000181
OG0000004	AAU_000159	ABD_000179
OG0000005	AAU_000196	ABD_000226
OG0000005	AAU_000197	ABD_000228
OG0000006	AAU_000169	ABD_000189
OG0000006	AAU_000168	ABD_000187
OG0000007	AAU_000188	ABD_000212
OG0000007	AAU_000189	ABD_000214
OG0000008	AAU_000185	ABD_000208
OG0000008	AAU_000186	ABD_000209
OG0000008	AAU_000187	ABD_000210
OG0000009	AAU_000205	ABD_000240
OG0000009	AAU_000206	ABD_000241
OG0000010	AAU_000162	ABD_000182
OG0000011	AAU_000165	ABD_000184
OG0000012	AAU_000216	ABD_000251
OG0000013	AAU_000170	ABD_000190
OG0000014	AAU_000213	ABD_000248
OG0000014	AAU_000212	ABD_000247
OG0000015	AAU_000182	ABD_000206
OG0000016	AAU_000200	ABD_000233, ABD_000234, ABD_000235
OG0000017	AAU_000207	ABD_000242
OG0000017	AAU_000208	ABD_000243
OG0000018	AAU_000166	ABD_000185
OG0000019	AAU_000218	ABD_000254
OG0000020	AAU_000171	ABD_000192
OG0000020	AAU_000172	ABD_000193
OG0000021	AAU_000204	ABD_000239
OG0000021	AAU_000203	ABD_000238
OG0000022	AAU_000158	ABD_000177
OG0000023	AAU_000173	ABD_000194
OG0000024	AAU_000210	ABD_000245
OG0000025	AAU_000211	ABD_000246
OG0000026	AAU_000215	ABD_000250
OG0000027	AAU_000183	ABD_000207
OG0000028	AAU_000209	ABD_000244
OG0000029	AAU_000214	ABD_000249
OG0000031	AAU_000201	ABD_000236
OG0000032	AAU_000219	ABD_000256, ABD_000255
OG0000033	AAU_000198	ABD_000229
OG0000035	AAU_000202	ABD_000237
OG0000038	AAU_000179	ABD_000203
