Orthogroup	t22_fai-gene-cluster-1	t9_fai-gene-cluster-1
OG0000000	AAU_000195	AAZ_000154
OG0000000	AAU_000193	AAZ_000153
OG0000001	AAU_000199	AAZ_000141
OG0000001	AAU_000174, AAU_000175	AAZ_000160
OG0000002	AAU_000177	AAZ_000143
OG0000002	AAU_000176	AAZ_000142
OG0000003	AAU_000190	AAZ_000152
OG0000004	AAU_000159	AAZ_000126
OG0000005	AAU_000196	AAZ_000156
OG0000006	AAU_000169	AAZ_000134
OG0000006	AAU_000168	AAZ_000133
OG0000007	AAU_000188	AAZ_000150
OG0000007	AAU_000189	AAZ_000151
OG0000009	AAU_000205, AAU_000206	AAZ_000168
OG0000010	AAU_000163	AAZ_000129, AAZ_000130
OG0000010	AAU_000162	AAZ_000128
OG0000011	AAU_000164	AAZ_000131
OG0000013	AAU_000170	AAZ_000136
OG0000014	AAU_000213, AAU_000212	AAZ_000174
OG0000015	AAU_000181, AAU_000182	AAZ_000147
OG0000015	AAU_000180	AAZ_000146
OG0000016	AAU_000200	AAZ_000162
OG0000017	AAU_000207, AAU_000208	AAZ_000169
OG0000018	AAU_000166	AAZ_000132
OG0000019	AAU_000217	AAZ_000178
OG0000019	AAU_000218	AAZ_000179
OG0000020	AAU_000171, AAU_000172	AAZ_000138
OG0000021	AAU_000204	AAZ_000167
OG0000021	AAU_000203	AAZ_000166
OG0000023	AAU_000173	AAZ_000139
OG0000024	AAU_000210	AAZ_000172
OG0000026	AAU_000215	AAZ_000176
OG0000027	AAU_000183	AAZ_000148
OG0000028	AAU_000209	AAZ_000170
OG0000029	AAU_000214	AAZ_000175
OG0000031	AAU_000201	AAZ_000164, AAZ_000163
OG0000032	AAU_000219	AAZ_000180
OG0000033	AAU_000198	AAZ_000159
OG0000035	AAU_000202	AAZ_000165
