Orthogroup	t29_fai-gene-cluster-1	t24_fai-gene-cluster-1
OG0000000	ABE_000193	AAH_000151
OG0000000	ABE_000194	AAH_000153, AAH_000154
OG0000001	ABE_000173, ABE_000175, ABE_000174	AAH_000161
OG0000001	ABE_000198	AAH_000141
OG0000002	ABE_000176	AAH_000142
OG0000002	ABE_000178, ABE_000179	AAH_000143
OG0000003	ABE_000190	AAH_000150
OG0000004	ABE_000162, ABE_000161	AAH_000128
OG0000005	ABE_000195	AAH_000156
OG0000005	ABE_000196	AAH_000157, AAH_000158
OG0000006	ABE_000168	AAH_000136
OG0000006	ABE_000167	AAH_000135
OG0000007	ABE_000189	AAH_000149
OG0000007	ABE_000188	AAH_000148
OG0000008	ABE_000186, ABE_000187	AAH_000147
OG0000009	ABE_000206	AAH_000168
OG0000010	ABE_000164	AAH_000130
OG0000012	ABE_000217	AAH_000177
OG0000013	ABE_000169	AAH_000137, AAH_000138
OG0000014	ABE_000213, ABE_000212	AAH_000174
OG0000015	ABE_000182	AAH_000144
OG0000015	ABE_000181, ABE_000183	AAH_000145
OG0000016	ABE_000200	AAH_000164
OG0000016	ABE_000199	AAH_000163
OG0000017	ABE_000208	AAH_000169
OG0000019	ABE_000218	AAH_000178
OG0000019	ABE_000219	AAH_000179
OG0000020	ABE_000170, ABE_000171	AAH_000139
OG0000021	ABE_000204	AAH_000167
OG0000022	ABE_000160	AAH_000127
OG0000023	ABE_000172	AAH_000140
OG0000024	ABE_000210	AAH_000172
OG0000026	ABE_000215	AAH_000176
OG0000027	ABE_000184	AAH_000146
OG0000028	ABE_000209	AAH_000170
OG0000029	ABE_000214	AAH_000175
OG0000031	ABE_000202	AAH_000165
OG0000032	ABE_000220	AAH_000180
OG0000033	ABE_000197	AAH_000160
OG0000035	ABE_000203	AAH_000166
