Orthogroup	t29_fai-gene-cluster-1	t16_fai-gene-cluster-1
OG0000000	ABE_000193	ABA_000190, ABA_000191
OG0000000	ABE_000194	ABA_000193, ABA_000194
OG0000001	ABE_000173	ABA_000172
OG0000001	ABE_000175	ABA_000174
OG0000001	ABE_000174	ABA_000173
OG0000001	ABE_000198	ABA_000199
OG0000002	ABE_000177	ABA_000175
OG0000002	ABE_000178	ABA_000176
OG0000002	ABE_000179	ABA_000177
OG0000003	ABE_000190	ABA_000186
OG0000003	ABE_000191	ABA_000187
OG0000003	ABE_000192	ABA_000189
OG0000004	ABE_000162	ABA_000159
OG0000004	ABE_000161	ABA_000157
OG0000004	ABE_000163	ABA_000160
OG0000005	ABE_000195	ABA_000196
OG0000005	ABE_000196	ABA_000197
OG0000006	ABE_000168	ABA_000167
OG0000007	ABE_000188	ABA_000184
OG0000008	ABE_000186, ABE_000187	ABA_000183
OG0000009	ABE_000206	ABA_000204
OG0000009	ABE_000207	ABA_000205
OG0000011	ABE_000165	ABA_000164
OG0000012	ABE_000217	ABA_000217
OG0000012	ABE_000216	ABA_000216
OG0000013	ABE_000169	ABA_000168, ABA_000169
OG0000014	ABE_000213	ABA_000213
OG0000014	ABE_000212	ABA_000212
OG0000015	ABE_000181, ABE_000183	ABA_000179
OG0000016	ABE_000200, ABE_000199	ABA_000201
OG0000017	ABE_000208	ABA_000206, ABA_000207
OG0000018	ABE_000166	ABA_000165
OG0000019	ABE_000218	ABA_000218
OG0000019	ABE_000219	ABA_000219
OG0000020	ABE_000170	ABA_000170
OG0000021	ABE_000205	ABA_000203
OG0000022	ABE_000160	ABA_000156
OG0000023	ABE_000172	ABA_000171
OG0000024	ABE_000210	ABA_000210
OG0000025	ABE_000211	ABA_000211
OG0000026	ABE_000215	ABA_000215
OG0000027	ABE_000184	ABA_000181, ABA_000180
OG0000028	ABE_000209	ABA_000209
OG0000029	ABE_000214	ABA_000214
OG0000032	ABE_000220	ABA_000221, ABA_000220
OG0000033	ABE_000197	ABA_000198
