Orthogroup	t29_fai-gene-cluster-1	t12_fai-gene-cluster-1
OG0000000	ABE_000193	AAA_000147
OG0000000	ABE_000194	AAA_000149
OG0000001	ABE_000175	AAA_000137
OG0000001	ABE_000198	AAA_000136
OG0000002	ABE_000176, ABE_000177, ABE_000178, ABE_000179	AAA_000138
OG0000003	ABE_000190	AAA_000145
OG0000003	ABE_000192	AAA_000146
OG0000004	ABE_000162, ABE_000161	AAA_000124
OG0000005	ABE_000196	AAA_000150
OG0000006	ABE_000168	AAA_000131
OG0000007	ABE_000189, ABE_000188	AAA_000144
OG0000008	ABE_000185	AAA_000142
OG0000008	ABE_000186, ABE_000187	AAA_000143
OG0000009	ABE_000206	AAA_000161
OG0000010	ABE_000164	AAA_000126
OG0000011	ABE_000165	AAA_000129
OG0000012	ABE_000217	AAA_000170
OG0000013	ABE_000169	AAA_000132
OG0000014	ABE_000213, ABE_000212	AAA_000167
OG0000015	ABE_000182	AAA_000139
OG0000015	ABE_000181, ABE_000183	AAA_000140
OG0000016	ABE_000200	AAA_000156
OG0000017	ABE_000208	AAA_000162, AAA_000163
OG0000018	ABE_000166	AAA_000130
OG0000019	ABE_000218	AAA_000171
OG0000019	ABE_000219	AAA_000172
OG0000020	ABE_000170	AAA_000133
OG0000020	ABE_000171	AAA_000134
OG0000021	ABE_000205, ABE_000204	AAA_000160
OG0000023	ABE_000172	AAA_000135
OG0000025	ABE_000211	AAA_000166
OG0000026	ABE_000215	AAA_000169
OG0000027	ABE_000184	AAA_000141
OG0000028	ABE_000209	AAA_000164
OG0000029	ABE_000214	AAA_000168
OG0000031	ABE_000202	AAA_000157
OG0000031	ABE_000201	AAA_000158
OG0000032	ABE_000220	AAA_000173
OG0000033	ABE_000197	AAA_000153
OG0000035	ABE_000203	AAA_000159
