Orthogroup	t29_fai-gene-cluster-1	t9_fai-gene-cluster-1
OG0000000	ABE_000193	AAZ_000153
OG0000000	ABE_000194	AAZ_000154
OG0000001	ABE_000173, ABE_000175, ABE_000174	AAZ_000160
OG0000001	ABE_000198	AAZ_000141
OG0000002	ABE_000176	AAZ_000142
OG0000002	ABE_000178	AAZ_000143
OG0000003	ABE_000190	AAZ_000152
OG0000004	ABE_000162, ABE_000161	AAZ_000126
OG0000005	ABE_000195	AAZ_000156
OG0000005	ABE_000196	AAZ_000157
OG0000006	ABE_000168	AAZ_000134
OG0000006	ABE_000167	AAZ_000133
OG0000007	ABE_000189	AAZ_000151
OG0000007	ABE_000188	AAZ_000150
OG0000008	ABE_000186, ABE_000187	AAZ_000149
OG0000009	ABE_000206, ABE_000207	AAZ_000168
OG0000010	ABE_000164	AAZ_000128
OG0000012	ABE_000217	AAZ_000177
OG0000013	ABE_000169	AAZ_000135, AAZ_000136
OG0000014	ABE_000213, ABE_000212	AAZ_000174
OG0000015	ABE_000182	AAZ_000146
OG0000015	ABE_000181, ABE_000183	AAZ_000147
OG0000016	ABE_000200	AAZ_000162
OG0000017	ABE_000208	AAZ_000169
OG0000019	ABE_000218	AAZ_000178
OG0000019	ABE_000219	AAZ_000179
OG0000020	ABE_000170	AAZ_000137
OG0000020	ABE_000171	AAZ_000138
OG0000021	ABE_000205	AAZ_000167
OG0000021	ABE_000204	AAZ_000166
OG0000022	ABE_000160	AAZ_000125
OG0000023	ABE_000172	AAZ_000139
OG0000024	ABE_000210	AAZ_000172
OG0000026	ABE_000215	AAZ_000176
OG0000027	ABE_000184	AAZ_000148
OG0000028	ABE_000209	AAZ_000170
OG0000029	ABE_000214	AAZ_000175
OG0000031	ABE_000202	AAZ_000163
OG0000031	ABE_000201	AAZ_000164
OG0000032	ABE_000220	AAZ_000180
OG0000033	ABE_000197	AAZ_000159
OG0000035	ABE_000203	AAZ_000165
