Orthogroup	t30_fai-gene-cluster-1	t4_fai-gene-cluster-1
OG0000000	AAL_000157	ABD_000225
OG0000000	AAL_000156	ABD_000217
OG0000001	AAL_000144	ABD_000230
OG0000002	AAL_000145	ABD_000200
OG0000003	AAL_000155	ABD_000216
OG0000004	AAL_000131	ABD_000181
OG0000004	AAL_000129	ABD_000179
OG0000005	AAL_000158	ABD_000227, ABD_000226
OG0000005	AAL_000159	ABD_000228
OG0000006	AAL_000139	ABD_000189
OG0000006	AAL_000138	ABD_000187
OG0000007	AAL_000151	ABD_000212
OG0000007	AAL_000152	ABD_000213
OG0000007	AAL_000153	ABD_000214
OG0000008	AAL_000149	ABD_000208
OG0000009	AAL_000172	ABD_000240
OG0000009	AAL_000173	ABD_000241
OG0000010	AAL_000134	ABD_000182
OG0000012	AAL_000182	ABD_000251
OG0000012	AAL_000183	ABD_000253
OG0000013	AAL_000141	ABD_000190
OG0000014	AAL_000179	ABD_000248, ABD_000247
OG0000015	AAL_000147	ABD_000204, ABD_000206
OG0000016	AAL_000165	ABD_000233
OG0000016	AAL_000166	ABD_000234
OG0000016	AAL_000167	ABD_000235
OG0000017	AAL_000174	ABD_000242
OG0000018	AAL_000137	ABD_000185
OG0000019	AAL_000184	ABD_000254
OG0000020	AAL_000142	ABD_000191
OG0000021	AAL_000171	ABD_000239, ABD_000238
OG0000022	AAL_000128	ABD_000176
OG0000023	AAL_000143	ABD_000195
OG0000024	AAL_000177	ABD_000245
OG0000026	AAL_000181	ABD_000250
OG0000027	AAL_000148	ABD_000207
OG0000028	AAL_000175	ABD_000244
OG0000029	AAL_000180	ABD_000249
OG0000032	AAL_000185	ABD_000256, ABD_000255
OG0000033	AAL_000162	ABD_000229
OG0000035	AAL_000170	ABD_000237
OG0000036	AAL_000164	ABD_000232
