Orthogroup	t30_fai-gene-cluster-1	t28_fai-gene-cluster-1
OG0000000	AAL_000157	AAF_000148
OG0000000	AAL_000156	AAF_000146
OG0000001	AAL_000144	AAF_000135, AAF_000155
OG0000002	AAL_000145	AAF_000136
OG0000003	AAL_000154	AAF_000145
OG0000004	AAL_000130, AAL_000129	AAF_000122
OG0000005	AAL_000158	AAF_000150
OG0000005	AAL_000159	AAF_000151
OG0000005	AAL_000160	AAF_000152
OG0000006	AAL_000139	AAF_000130
OG0000006	AAL_000138	AAF_000129
OG0000007	AAL_000151	AAF_000143
OG0000007	AAL_000153	AAF_000144
OG0000008	AAL_000150	AAF_000142
OG0000009	AAL_000172	AAF_000162
OG0000010	AAL_000135	AAF_000126
OG0000010	AAL_000134	AAF_000124
OG0000011	AAL_000136	AAF_000127
OG0000012	AAL_000183	AAF_000171
OG0000013	AAL_000141	AAF_000132
OG0000013	AAL_000140	AAF_000131
OG0000014	AAL_000179	AAF_000168
OG0000015	AAL_000147	AAF_000140
OG0000015	AAL_000146	AAF_000139
OG0000016	AAL_000165	AAF_000158
OG0000017	AAL_000174	AAF_000163
OG0000018	AAL_000137	AAF_000128
OG0000019	AAL_000184	AAF_000172, AAF_000173
OG0000020	AAL_000142	AAF_000133
OG0000021	AAL_000171	AAF_000161
OG0000022	AAL_000128	AAF_000121
OG0000023	AAL_000143	AAF_000134
OG0000024	AAL_000176	AAF_000165
OG0000024	AAL_000177	AAF_000166
OG0000025	AAL_000178	AAF_000167
OG0000026	AAL_000181	AAF_000170
OG0000027	AAL_000148	AAF_000141
OG0000028	AAL_000175	AAF_000164
OG0000029	AAL_000180	AAF_000169
OG0000030	AAL_000132	AAF_000123
OG0000031	AAL_000169, AAL_000168	AAF_000159
OG0000032	AAL_000185	AAF_000174
OG0000033	AAL_000162	AAF_000154
OG0000034	AAL_000161	AAF_000153
OG0000035	AAL_000170	AAF_000160
OG0000036	AAL_000164	AAF_000157
