Orthogroup	t17_fai-gene-cluster-1	t1_fai-gene-cluster-1
OG0000000	AAO_000227, AAO_000226	AAI_000143
OG0000000	AAO_000218	AAI_000140
OG0000000	AAO_000224	AAI_000141
OG0000000	AAO_000229	AAI_000144
OG0000001	AAO_000237	AAI_000129
OG0000001	AAO_000238	AAI_000130
OG0000002	AAO_000207, AAO_000208, AAO_000209	AAI_000132
OG0000002	AAO_000205	AAI_000131
OG0000003	AAO_000215	AAI_000137
OG0000003	AAO_000216	AAI_000138
OG0000003	AAO_000217	AAI_000139
OG0000005	AAO_000234, AAO_000232, AAO_000231, AAO_000233	AAI_000145
OG0000006	AAO_000198	AAI_000126
OG0000006	AAO_000197	AAI_000125
OG0000007	AAO_000213, AAO_000214	AAI_000136
OG0000008	AAO_000211, AAO_000212	AAI_000135
OG0000009	AAO_000245	AAI_000153
OG0000010	AAO_000191	AAI_000121
OG0000011	AAO_000194	AAI_000123
OG0000011	AAO_000192, AAO_000193	AAI_000122
OG0000012	AAO_000258	AAI_000163
OG0000013	AAO_000200	AAI_000127
OG0000014	AAO_000253, AAO_000252	AAI_000160
OG0000017	AAO_000246, AAO_000247	AAI_000154
OG0000018	AAO_000195	AAI_000124
OG0000019	AAO_000259	AAI_000164
OG0000021	AAO_000244	AAI_000151
OG0000022	AAO_000186	AAI_000117
OG0000024	AAO_000249	AAI_000157
OG0000025	AAO_000250	AAI_000158
OG0000025	AAO_000251	AAI_000159
OG0000026	AAO_000256	AAI_000162
OG0000027	AAO_000210	AAI_000134
OG0000028	AAO_000248	AAI_000156, AAI_000155
OG0000029	AAO_000255, AAO_000254	AAI_000161
OG0000032	AAO_000260	AAI_000165
OG0000033	AAO_000236	AAI_000147
OG0000034	AAO_000235	AAI_000146
OG0000036	AAO_000239	AAI_000149
