Orthogroup	t25_fai-gene-cluster-1	t20_fai-gene-cluster-1
OG0000000	AAG_000158	AAN_000141
OG0000000	AAG_000162	AAN_000144
OG0000001	AAG_000146, AAG_000147	AAN_000134
OG0000001	AAG_000167	AAN_000148
OG0000002	AAG_000149, AAG_000150	AAN_000135
OG0000003	AAG_000155, AAG_000157, AAG_000156	AAN_000140
OG0000004	AAG_000132	AAN_000122
OG0000005	AAG_000163	AAN_000146
OG0000006	AAG_000142	AAN_000130
OG0000006	AAG_000141	AAN_000129
OG0000007	AAG_000154	AAN_000139
OG0000008	AAG_000153	AAN_000138
OG0000009	AAG_000172	AAN_000153
OG0000009	AAG_000173	AAN_000154
OG0000010	AAG_000136	AAN_000124
OG0000011	AAG_000138	AAN_000127
OG0000012	AAG_000182, AAG_000183	AAN_000162
OG0000013	AAG_000143	AAN_000131
OG0000014	AAG_000178	AAN_000159
OG0000016	AAG_000170	AAN_000151
OG0000016	AAG_000169	AAN_000150
OG0000017	AAG_000174	AAN_000155
OG0000018	AAG_000140, AAG_000139	AAN_000128
OG0000019	AAG_000184	AAN_000163
OG0000020	AAG_000144	AAN_000132
OG0000021	AAG_000171	AAN_000152
OG0000022	AAG_000131	AAN_000121
OG0000023	AAG_000145	AAN_000133
OG0000024	AAG_000176	AAN_000157
OG0000025	AAG_000177	AAN_000158
OG0000026	AAG_000180	AAN_000161
OG0000027	AAG_000152	AAN_000137
OG0000028	AAG_000175	AAN_000156
OG0000029	AAG_000179	AAN_000160
OG0000030	AAG_000134	AAN_000123
OG0000032	AAG_000185	AAN_000164
OG0000033	AAG_000166	AAN_000147
OG0000036	AAG_000168	AAN_000149
