Orthogroup	t25_fai-gene-cluster-1	t10_fai-gene-cluster-1
OG0000000	AAG_000158	ABB_000170
OG0000000	AAG_000159	ABB_000172
OG0000001	AAG_000146	ABB_000159
OG0000001	AAG_000147	ABB_000180
OG0000001	AAG_000167	ABB_000158
OG0000002	AAG_000148	ABB_000160
OG0000002	AAG_000150	ABB_000162
OG0000003	AAG_000155, AAG_000157, AAG_000156	ABB_000169
OG0000004	AAG_000132	ABB_000143
OG0000004	AAG_000133	ABB_000144
OG0000005	AAG_000163	ABB_000177
OG0000006	AAG_000142	ABB_000153
OG0000007	AAG_000154	ABB_000168, ABB_000167
OG0000008	AAG_000153	ABB_000166
OG0000009	AAG_000172	ABB_000185
OG0000009	AAG_000173	ABB_000186
OG0000010	AAG_000135	ABB_000147
OG0000010	AAG_000136	ABB_000149, ABB_000148
OG0000011	AAG_000138	ABB_000150
OG0000012	AAG_000183	ABB_000201
OG0000012	AAG_000181	ABB_000199, ABB_000200
OG0000013	AAG_000143	ABB_000154
OG0000014	AAG_000178	ABB_000195, ABB_000194
OG0000015	AAG_000151	ABB_000163
OG0000017	AAG_000174	ABB_000188, ABB_000189
OG0000018	AAG_000140	ABB_000152
OG0000019	AAG_000184	ABB_000202
OG0000020	AAG_000144	ABB_000156
OG0000023	AAG_000145	ABB_000157
OG0000024	AAG_000176	ABB_000191
OG0000025	AAG_000177	ABB_000193
OG0000026	AAG_000180	ABB_000198, ABB_000197
OG0000027	AAG_000152	ABB_000165
OG0000028	AAG_000175	ABB_000190
OG0000029	AAG_000179	ABB_000196
OG0000030	AAG_000134	ABB_000146
OG0000032	AAG_000185	ABB_000203
OG0000033	AAG_000166	ABB_000179
OG0000034	AAG_000165	ABB_000178
