Orthogroup	t25_fai-gene-cluster-1	t28_fai-gene-cluster-1
OG0000000	AAG_000158	AAF_000146
OG0000000	AAG_000160	AAF_000147
OG0000000	AAG_000162	AAF_000149
OG0000001	AAG_000167	AAF_000155, AAF_000135
OG0000002	AAG_000148	AAF_000136
OG0000002	AAG_000150	AAF_000137
OG0000003	AAG_000155	AAF_000145
OG0000004	AAG_000132	AAF_000122
OG0000005	AAG_000163	AAF_000151, AAF_000152
OG0000006	AAG_000142	AAF_000130
OG0000006	AAG_000141	AAF_000129
OG0000007	AAG_000154	AAF_000144, AAF_000143
OG0000008	AAG_000153	AAF_000142
OG0000009	AAG_000172	AAF_000162
OG0000010	AAG_000135	AAF_000124
OG0000010	AAG_000136	AAF_000126
OG0000011	AAG_000137	AAF_000127
OG0000012	AAG_000182, AAG_000183	AAF_000171
OG0000013	AAG_000143	AAF_000131
OG0000014	AAG_000178	AAF_000168
OG0000015	AAG_000151	AAF_000139
OG0000016	AAG_000169	AAF_000158
OG0000017	AAG_000174	AAF_000163
OG0000018	AAG_000139	AAF_000128
OG0000019	AAG_000184	AAF_000172, AAF_000173
OG0000020	AAG_000144	AAF_000133
OG0000022	AAG_000131	AAF_000121
OG0000023	AAG_000145	AAF_000134
OG0000024	AAG_000176	AAF_000165
OG0000026	AAG_000180	AAF_000170
OG0000027	AAG_000152	AAF_000141
OG0000028	AAG_000175	AAF_000164
OG0000029	AAG_000179	AAF_000169
OG0000032	AAG_000185	AAF_000174
OG0000033	AAG_000166	AAF_000154
OG0000034	AAG_000164, AAG_000165	AAF_000153
OG0000036	AAG_000168	AAF_000157
