Orthogroup	t25_fai-gene-cluster-1	t14_fai-gene-cluster-1
OG0000000	AAG_000158	AAD_000206
OG0000000	AAG_000162	AAD_000213
OG0000000	AAG_000159	AAD_000208, AAD_000209
OG0000001	AAG_000146	AAD_000190
OG0000001	AAG_000147	AAD_000191
OG0000001	AAG_000167	AAD_000221
OG0000002	AAG_000148	AAD_000193
OG0000002	AAG_000149	AAD_000195
OG0000002	AAG_000150	AAD_000197
OG0000003	AAG_000155	AAD_000203
OG0000003	AAG_000157	AAD_000205
OG0000004	AAG_000132	AAD_000175
OG0000004	AAG_000133	AAD_000174
OG0000005	AAG_000163	AAD_000216
OG0000006	AAG_000142	AAD_000185
OG0000006	AAG_000141	AAD_000184
OG0000007	AAG_000154	AAD_000202, AAD_000201
OG0000008	AAG_000153	AAD_000200
OG0000009	AAG_000173	AAD_000230
OG0000010	AAG_000135	AAD_000179
OG0000010	AAG_000136	AAD_000180
OG0000011	AAG_000138	AAD_000182
OG0000012	AAG_000181	AAD_000240
OG0000013	AAG_000143	AAD_000186
OG0000014	AAG_000178	AAD_000237, AAD_000236
OG0000016	AAG_000170	AAD_000225
OG0000017	AAG_000174	AAD_000231
OG0000018	AAG_000140	AAD_000183
OG0000019	AAG_000184	AAD_000241
OG0000020	AAG_000144	AAD_000188
OG0000021	AAG_000171	AAD_000229
OG0000022	AAG_000131	AAD_000173
OG0000023	AAG_000145	AAD_000189
OG0000024	AAG_000176	AAD_000233
OG0000025	AAG_000177	AAD_000235
OG0000026	AAG_000180	AAD_000239
OG0000027	AAG_000152	AAD_000198
OG0000028	AAG_000175	AAD_000232
OG0000029	AAG_000179	AAD_000238
OG0000030	AAG_000134	AAD_000177, AAD_000178
OG0000032	AAG_000185	AAD_000242
OG0000033	AAG_000166	AAD_000220
OG0000034	AAG_000164	AAD_000218
OG0000034	AAG_000165	AAD_000219
OG0000036	AAG_000168	AAD_000223
