Orthogroup	t11_fai-gene-cluster-1	t8_fai-gene-cluster-1
OG0000000	AAV_000163	AAE_000224, AAE_000223
OG0000000	AAV_000162	AAE_000216
OG0000001	AAV_000149	AAE_000234
OG0000001	AAV_000150	AAE_000235
OG0000002	AAV_000151	AAE_000203, AAE_000204, AAE_000205, AAE_000202, AAE_000201
OG0000003	AAV_000160	AAE_000213
OG0000003	AAV_000161	AAE_000215
OG0000004	AAV_000137	AAE_000182
OG0000004	AAV_000136, AAV_000135	AAE_000183
OG0000005	AAV_000164	AAE_000231, AAE_000229, AAE_000228
OG0000006	AAV_000144	AAE_000191
OG0000007	AAV_000157	AAE_000211
OG0000007	AAV_000158, AAV_000159	AAE_000212
OG0000008	AAV_000155	AAE_000208
OG0000009	AAV_000178	AAE_000243
OG0000010	AAV_000141	AAE_000186
OG0000010	AAV_000140	AAE_000184
OG0000011	AAV_000142	AAE_000187
OG0000012	AAV_000187	AAE_000256, AAE_000257
OG0000013	AAV_000146	AAE_000194
OG0000013	AAV_000145	AAE_000193
OG0000014	AAV_000184	AAE_000251, AAE_000250
OG0000016	AAV_000172	AAE_000237
OG0000017	AAV_000179	AAE_000244
OG0000017	AAV_000181	AAE_000245
OG0000018	AAV_000143	AAE_000189
OG0000019	AAV_000188	AAE_000258, AAE_000259
OG0000021	AAV_000176	AAE_000242
OG0000022	AAV_000134	AAE_000181
OG0000022	AAV_000133	AAE_000180
OG0000023	AAV_000148	AAE_000197
OG0000025	AAV_000183	AAE_000248
OG0000026	AAV_000186	AAE_000255, AAE_000254
OG0000027	AAV_000154	AAE_000206
OG0000028	AAV_000182	AAE_000246
OG0000029	AAV_000185	AAE_000253, AAE_000252
OG0000031	AAV_000174	AAE_000238
OG0000032	AAV_000189	AAE_000260
OG0000033	AAV_000167	AAE_000233
OG0000035	AAV_000175	AAE_000241, AAE_000240
OG0000036	AAV_000169	AAE_000236
