Orthogroup	t11_fai-gene-cluster-1	t14_fai-gene-cluster-1
OG0000000	AAV_000163	AAD_000212, AAD_000211
OG0000000	AAV_000162	AAD_000206
OG0000001	AAV_000149	AAD_000221
OG0000001	AAV_000150	AAD_000222, AAD_000192
OG0000002	AAV_000151	AAD_000195, AAD_000196, AAD_000197, AAD_000194, AAD_000193
OG0000003	AAV_000160	AAD_000203
OG0000003	AAV_000161	AAD_000205
OG0000004	AAV_000137	AAD_000174
OG0000004	AAV_000136, AAV_000135	AAD_000175
OG0000005	AAV_000164	AAD_000217, AAD_000215
OG0000006	AAV_000144	AAD_000184
OG0000007	AAV_000157	AAD_000201
OG0000007	AAV_000158, AAV_000159	AAD_000202
OG0000008	AAV_000155	AAD_000199
OG0000008	AAV_000156	AAD_000200
OG0000009	AAV_000178	AAD_000230
OG0000010	AAV_000141	AAD_000180
OG0000010	AAV_000140	AAD_000179
OG0000011	AAV_000142	AAD_000181
OG0000012	AAV_000187	AAD_000240
OG0000013	AAV_000146	AAD_000187
OG0000013	AAV_000145	AAD_000186
OG0000014	AAV_000184	AAD_000237, AAD_000236
OG0000016	AAV_000171	AAD_000224
OG0000016	AAV_000172	AAD_000225
OG0000017	AAV_000179, AAV_000180, AAV_000181	AAD_000231
OG0000019	AAV_000188	AAD_000241
OG0000021	AAV_000176	AAD_000229
OG0000022	AAV_000134	AAD_000173
OG0000022	AAV_000133	AAD_000172
OG0000025	AAV_000183	AAD_000234
OG0000026	AAV_000186	AAD_000239
OG0000027	AAV_000154	AAD_000198
OG0000029	AAV_000185	AAD_000238
OG0000030	AAV_000138	AAD_000176
OG0000030	AAV_000139	AAD_000178
OG0000031	AAV_000174	AAD_000226
OG0000032	AAV_000189	AAD_000242
OG0000033	AAV_000167	AAD_000220
OG0000034	AAV_000166	AAD_000219
OG0000035	AAV_000175	AAD_000228
OG0000036	AAV_000169	AAD_000223
