Orthogroup	t21_fai-gene-cluster-1	t22_fai-gene-cluster-1
OG0000000	AAS_000184	AAU_000193
OG0000000	AAS_000186	AAU_000194, AAU_000195
OG0000001	AAS_000165	AAU_000174
OG0000001	AAS_000166	AAU_000175
OG0000001	AAS_000193	AAU_000199
OG0000002	AAS_000168	AAU_000176
OG0000002	AAS_000169	AAU_000177
OG0000002	AAS_000170	AAU_000178
OG0000003	AAS_000181	AAU_000190
OG0000003	AAS_000182	AAU_000191
OG0000003	AAS_000183	AAU_000192
OG0000004	AAS_000150	AAU_000159
OG0000004	AAS_000152	AAU_000160
OG0000005	AAS_000189	AAU_000196
OG0000005	AAS_000190	AAU_000197
OG0000006	AAS_000160	AAU_000169
OG0000006	AAS_000159	AAU_000168
OG0000007	AAS_000180	AAU_000189, AAU_000188
OG0000008	AAS_000177	AAU_000185
OG0000008	AAS_000178	AAU_000186
OG0000008	AAS_000179	AAU_000187
OG0000009	AAS_000198	AAU_000205
OG0000009	AAS_000199	AAU_000206
OG0000010	AAS_000155	AAU_000163
OG0000011	AAS_000157	AAU_000165
OG0000012	AAS_000207	AAU_000216
OG0000013	AAS_000162	AAU_000170
OG0000014	AAS_000204	AAU_000213
OG0000014	AAS_000203	AAU_000212
OG0000015	AAS_000173	AAU_000180, AAU_000181, AAU_000182
OG0000016	AAS_000195	AAU_000200
OG0000017	AAS_000200	AAU_000208
OG0000018	AAS_000158	AAU_000166
OG0000019	AAS_000208	AAU_000218
OG0000021	AAS_000197	AAU_000204
OG0000022	AAS_000149	AAU_000158
OG0000023	AAS_000164	AAU_000173
OG0000025	AAS_000202	AAU_000211
OG0000026	AAS_000206	AAU_000215
OG0000027	AAS_000175, AAS_000174	AAU_000183
OG0000030	AAS_000154	AAU_000161
OG0000032	AAS_000209	AAU_000219
OG0000033	AAS_000192	AAU_000198
OG0000037	AAS_000176	AAU_000184
