Orthogroup	t21_fai-gene-cluster-1	t15_fai-gene-cluster-1
OG0000000	AAS_000184	AAQ_000191
OG0000000	AAS_000186	AAQ_000193, AAQ_000194
OG0000000	AAS_000187	AAQ_000195
OG0000000	AAS_000185	AAQ_000192
OG0000001	AAS_000167	AAQ_000202, AAQ_000182
OG0000001	AAS_000193	AAQ_000201, AAQ_000181
OG0000002	AAS_000168	AAQ_000183
OG0000002	AAS_000169	AAQ_000185
OG0000002	AAS_000170, AAS_000172	AAQ_000186
OG0000003	AAS_000181, AAS_000182, AAS_000183	AAQ_000190
OG0000004	AAS_000150	AAQ_000169
OG0000004	AAS_000152	AAQ_000170
OG0000005	AAS_000189	AAQ_000196
OG0000005	AAS_000190	AAQ_000197
OG0000006	AAS_000160	AAQ_000177
OG0000006	AAS_000159	AAQ_000176
OG0000007	AAS_000180	AAQ_000189
OG0000008	AAS_000178, AAS_000179	AAQ_000188
OG0000009	AAS_000198	AAQ_000208
OG0000009	AAS_000199	AAQ_000209
OG0000010	AAS_000155	AAQ_000173
OG0000011	AAS_000157	AAQ_000174
OG0000012	AAS_000207	AAQ_000221
OG0000013	AAS_000161	AAQ_000178
OG0000013	AAS_000162	AAQ_000179
OG0000014	AAS_000204	AAQ_000216
OG0000014	AAS_000203	AAQ_000215
OG0000016	AAS_000195	AAQ_000204, AAQ_000203
OG0000017	AAS_000200	AAQ_000211
OG0000018	AAS_000158	AAQ_000175
OG0000019	AAS_000208	AAQ_000223
OG0000020	AAS_000163	AAQ_000180
OG0000021	AAS_000196, AAS_000197	AAQ_000207
OG0000022	AAS_000149	AAQ_000168
OG0000024	AAS_000201	AAQ_000213
OG0000025	AAS_000202	AAQ_000214
OG0000026	AAS_000206	AAQ_000218
OG0000027	AAS_000174	AAQ_000187
OG0000029	AAS_000205	AAQ_000217
OG0000030	AAS_000154	AAQ_000171
OG0000032	AAS_000209	AAQ_000224
OG0000033	AAS_000192	AAQ_000200
OG0000034	AAS_000191	AAQ_000199
