Orthogroup	t21_fai-gene-cluster-1	t11_fai-gene-cluster-1
OG0000000	AAS_000184	AAV_000162
OG0000000	AAS_000186	AAV_000163
OG0000001	AAS_000167	AAV_000150
OG0000001	AAS_000193	AAV_000149
OG0000002	AAS_000168, AAS_000169, AAS_000170, AAS_000172	AAV_000151
OG0000003	AAS_000181	AAV_000160
OG0000003	AAS_000183	AAV_000161
OG0000004	AAS_000150	AAV_000135
OG0000004	AAS_000152	AAV_000137
OG0000005	AAS_000189	AAV_000164
OG0000006	AAS_000159	AAV_000144
OG0000007	AAS_000180	AAV_000158, AAV_000159, AAV_000157
OG0000008	AAS_000177	AAV_000155
OG0000008	AAS_000178, AAS_000179	AAV_000156
OG0000009	AAS_000198	AAV_000177
OG0000009	AAS_000199	AAV_000178
OG0000010	AAS_000155	AAV_000141
OG0000011	AAS_000157, AAS_000156	AAV_000142
OG0000012	AAS_000207	AAV_000187
OG0000013	AAS_000161	AAV_000145
OG0000013	AAS_000162	AAV_000146
OG0000014	AAS_000204, AAS_000203	AAV_000184
OG0000015	AAS_000173	AAV_000152, AAV_000153
OG0000016	AAS_000195	AAV_000172, AAV_000171, AAV_000170
OG0000017	AAS_000200	AAV_000180, AAV_000181
OG0000019	AAS_000208	AAV_000188
OG0000020	AAS_000163	AAV_000147
OG0000021	AAS_000196, AAS_000197	AAV_000176
OG0000022	AAS_000149	AAV_000134
OG0000023	AAS_000164	AAV_000148
OG0000025	AAS_000202	AAV_000183
OG0000026	AAS_000206	AAV_000186
OG0000027	AAS_000175, AAS_000174	AAV_000154
OG0000029	AAS_000205	AAV_000185
OG0000030	AAS_000154	AAV_000139
OG0000030	AAS_000153	AAV_000138
OG0000032	AAS_000209	AAV_000189
OG0000033	AAS_000192	AAV_000167
OG0000034	AAS_000191	AAV_000166
