Orthogroup	t21_fai-gene-cluster-1	t3_fai-gene-cluster-1
OG0000000	AAS_000184	AAK_000184
OG0000000	AAS_000186	AAK_000185
OG0000000	AAS_000187	AAK_000186
OG0000001	AAS_000165	AAK_000168
OG0000001	AAS_000167	AAK_000170
OG0000001	AAS_000166	AAK_000169
OG0000001	AAS_000193	AAK_000192
OG0000002	AAS_000168	AAK_000171
OG0000002	AAS_000169	AAK_000172
OG0000003	AAS_000181	AAK_000181
OG0000003	AAS_000182	AAK_000182
OG0000003	AAS_000183	AAK_000183
OG0000004	AAS_000150	AAK_000156
OG0000004	AAS_000152	AAK_000157
OG0000005	AAS_000189	AAK_000189
OG0000005	AAS_000190	AAK_000190
OG0000006	AAS_000160	AAK_000163
OG0000006	AAS_000159	AAK_000162
OG0000007	AAS_000180	AAK_000180
OG0000008	AAS_000177	AAK_000177
OG0000008	AAS_000178	AAK_000178
OG0000008	AAS_000179	AAK_000179
OG0000009	AAS_000198	AAK_000199
OG0000009	AAS_000199	AAK_000200
OG0000011	AAS_000157	AAK_000160
OG0000012	AAS_000207	AAK_000210
OG0000013	AAS_000162	AAK_000164
OG0000014	AAS_000204	AAK_000207
OG0000014	AAS_000203	AAK_000206
OG0000015	AAS_000173	AAK_000173, AAK_000174, AAK_000175
OG0000016	AAS_000195	AAK_000193
OG0000017	AAS_000200	AAK_000202
OG0000018	AAS_000158	AAK_000161
OG0000019	AAS_000208	AAK_000212
OG0000020	AAS_000163	AAK_000165
OG0000021	AAS_000197	AAK_000198
OG0000022	AAS_000149	AAK_000155
OG0000023	AAS_000164	AAK_000167
OG0000025	AAS_000202	AAK_000205
OG0000026	AAS_000206	AAK_000209
OG0000027	AAS_000175, AAS_000174	AAK_000176
OG0000029	AAS_000205	AAK_000208
OG0000030	AAS_000154	AAK_000158
OG0000032	AAS_000209	AAK_000213
OG0000033	AAS_000192	AAK_000191
