Orthogroup	t21_fai-gene-cluster-1	t6_fai-gene-cluster-1
OG0000000	AAS_000184	AAX_000158
OG0000000	AAS_000186	AAX_000159
OG0000000	AAS_000187	AAX_000160
OG0000001	AAS_000166	AAX_000165
OG0000001	AAS_000193	AAX_000148
OG0000002	AAS_000168	AAX_000149
OG0000002	AAS_000170, AAS_000172	AAX_000150
OG0000003	AAS_000181	AAX_000156
OG0000003	AAS_000183	AAX_000157
OG0000004	AAS_000151	AAX_000131
OG0000004	AAS_000150	AAX_000130
OG0000004	AAS_000152	AAX_000132
OG0000006	AAS_000160	AAX_000142
OG0000006	AAS_000159	AAX_000141
OG0000007	AAS_000180	AAX_000155
OG0000008	AAS_000177, AAS_000178, AAS_000179	AAX_000154
OG0000009	AAS_000198	AAX_000171
OG0000009	AAS_000199	AAX_000172
OG0000010	AAS_000155	AAX_000136
OG0000011	AAS_000157	AAX_000138
OG0000011	AAS_000156	AAX_000137
OG0000012	AAS_000207	AAX_000182
OG0000013	AAS_000161	AAX_000143
OG0000013	AAS_000162	AAX_000144
OG0000014	AAS_000204	AAX_000179
OG0000014	AAS_000203	AAX_000178
OG0000015	AAS_000173	AAX_000151, AAX_000152
OG0000016	AAS_000195	AAX_000167
OG0000017	AAS_000200	AAX_000173
OG0000018	AAS_000158	AAX_000140, AAX_000139
OG0000019	AAS_000208	AAX_000184
OG0000020	AAS_000163	AAX_000145
OG0000022	AAS_000149	AAX_000129
OG0000023	AAS_000164	AAX_000146
OG0000025	AAS_000202	AAX_000177
OG0000026	AAS_000206	AAX_000181
OG0000027	AAS_000175, AAS_000174	AAX_000153
OG0000029	AAS_000205	AAX_000180
OG0000030	AAS_000154	AAX_000134
OG0000030	AAS_000153	AAX_000133
OG0000032	AAS_000209	AAX_000185
OG0000033	AAS_000192	AAX_000164
OG0000034	AAS_000191	AAX_000163
