OG_002043	t6|AAX_000130	97.9	243	5	0	361	603	1	243	1.51e-162	461	603	244
OG_002043	t6|AAX_000132	96.1	181	7	0	1	181	1	181	5.47e-114	335	603	182
OG_002043	t6|AAX_000131	94.6	130	7	0	192	321	1	130	4.70e-72	225	603	131
OG_002044	t6|AAX_000134	96.2	213	8	0	1	213	1	213	9.83e-147	409	321	214
OG_002044	t6|AAX_000133	95.6	91	4	0	230	320	1	91	1.60e-55	173	321	93
OG_002044	t6|AAX_000173	26.1	283	176	10	1	265	1	268	3.57e-19	83.6	321	297
OG_002045	t6|AAX_000135	95.7	276	12	0	198	473	1	276	3.11e-168	472	473	277
OG_002045	t6|AAX_000136	94.2	189	11	0	1	189	1	189	1.42e-117	340	473	190
OG_002046	t6|AAX_000138	94.9	157	8	0	1	157	1	157	3.76e-103	296	323	158
OG_002046	t6|AAX_000137	97.8	137	3	0	187	323	1	137	1.62e-92	269	323	138
OG_002046	t6|AAX_000177	28.5	228	125	7	8	222	3	205	3.68e-16	73.6	323	212
OG_002047	t6|AAX_000140	94.2	154	9	0	18	171	1	154	3.64e-107	305	274	155
OG_002047	t6|AAX_000139	96.1	76	3	0	178	253	1	76	6.20e-54	167	274	77
OG_002047	t6|AAX_000152	37.9	124	71	3	6	125	9	130	3.22e-15	70.1	274	206
OG_002048	t6|AAX_000142	94.4	304	17	0	32	335	1	304	1.01e-195	543	475	305
OG_002048	t6|AAX_000141	97.7	133	3	0	343	475	1	133	2.75e-81	245	475	134
OG_002049	t6|AAX_000144	96.3	188	7	0	1	188	1	188	5.23e-125	353	324	189
OG_002049	t6|AAX_000143	95.8	118	5	0	207	324	1	118	1.93e-74	222	324	119
OG_002049	t6|AAX_000158	32.5	212	129	9	2	207	180	383	6.73e-20	87.8	324	714
OG_002049	t6|AAX_000159	45.7	105	53	4	2	102	336	440	4.25e-19	85.5	324	830
OG_002050	t6|AAX_000145	96.9	352	11	0	1	352	1	352	3.80e-252	682	352	353
OG_002050	t6|AAX_000173	23.3	279	198	8	28	298	2	272	2.12e-15	73.2	352	297
OG_002051	t6|AAX_000146	92.2	103	8	0	132	234	1	103	1.02e-61	186	234	104
OG_002051	t6|AAX_000147	95.9	73	3	0	1	73	1	73	2.33e-46	146	234	74
OG_002052	t6|AAX_000148	97.2	392	11	0	1	392	1	392	2.31e-280	757	392	393
OG_002052	t6|AAX_000165	95.7	279	12	0	114	392	1	279	1.83e-192	530	392	280
OG_002053	t6|AAX_000150	94.8	504	26	0	1	504	1	504	5.89e-297	825	893	505
OG_002053	t6|AAX_000149	96.1	383	15	0	511	893	1	383	9.34e-264	735	893	384
OG_002054	t6|AAX_000152	97.1	205	6	0	1	205	1	205	2.96e-150	416	282	206
OG_002054	t6|AAX_000151	98.6	70	1	0	213	282	1	70	1.62e-46	148	282	71
OG_002054	t6|AAX_000140	35.5	121	72	3	22	140	2	118	1.77e-14	67.0	282	155
OG_002055	t6|AAX_000153	98.1	157	3	0	55	211	1	157	6.77e-112	316	252	158
OG_002055	t6|AAX_000144	44.4	90	49	1	6	95	4	92	8.88e-21	84.3	252	189
OG_002055	t6|AAX_000158	37.0	108	66	2	6	111	182	289	1.25e-14	70.5	252	714
OG_002055	t6|AAX_000177	22.9	210	153	6	5	208	1	207	4.27e-13	63.9	252	212
OG_002055	t6|AAX_000159	26.2	210	148	5	6	210	338	545	2.23e-11	60.8	252	830
OG_002056	t6|AAX_000154	96.8	465	15	0	1	465	1	465	5.84e-311	841	465	466
OG_002057	t6|AAX_000155	95.8	433	18	0	1	433	1	433	1.72e-289	784	433	434
OG_002058	t6|AAX_000156	95.8	361	15	0	296	656	1	361	2.63e-248	686	656	362
OG_002058	t6|AAX_000157	95.5	290	13	0	1	290	1	290	3.12e-192	541	656	291
OG_002059	t6|AAX_000158	96.2	713	27	0	1	713	1	713	0.0	1365	713	714
OG_002059	t6|AAX_000159	34.6	696	404	12	5	699	181	826	1.79e-125	390	713	830
OG_002059	t6|AAX_000144	43.3	97	52	3	180	276	2	95	3.43e-19	83.6	713	189
OG_002060	t6|AAX_000159	96.1	829	32	0	219	1047	1	829	0.0	1588	1047	830
OG_002060	t6|AAX_000158	35.2	696	400	12	399	1044	5	699	1.94e-121	386	1047	714
OG_002060	t6|AAX_000160	99.1	111	1	0	102	212	1	111	4.77e-70	226	1047	112
OG_002060	t6|AAX_000161	97.4	78	2	0	1	78	1	78	2.56e-44	152	1047	80
OG_002060	t6|AAX_000144	44.8	105	54	4	554	658	2	102	8.51e-20	85.9	1047	189
OG_002061	t6|AAX_000162	95.8	405	17	0	1	405	1	405	5.11e-286	773	405	406
