OG_002043	t24|AAH_000128	97.8	603	13	0	1	603	1	603	0.0	1121	603	604
OG_002044	t24|AAH_000129	94.8	233	12	0	89	321	1	233	2.21e-157	437	321	234
OG_002044	t24|AAH_000169	25.2	333	213	12	1	312	1	318	1.29e-17	79.7	321	343
OG_002045	t24|AAH_000131	97.0	264	8	0	109	372	1	264	3.11e-165	464	473	265
OG_002045	t24|AAH_000130	93.8	96	6	0	378	473	2	97	9.30e-53	170	473	98
OG_002045	t24|AAH_000132	97.3	74	2	0	1	74	1	74	5.77e-44	146	473	75
OG_002046	t24|AAH_000133	97.2	323	9	0	1	323	1	323	6.85e-229	621	323	324
OG_002046	t24|AAH_000173	28.3	226	124	7	8	220	3	203	3.00e-16	74.3	323	238
OG_002047	t24|AAH_000134	96.7	274	9	0	1	274	1	274	7.57e-206	559	274	275
OG_002047	t24|AAH_000145	52.1	48	23	0	19	66	4	51	8.57e-11	54.3	274	67
OG_002048	t24|AAH_000135	98.1	265	5	0	211	475	2	266	1.59e-173	485	475	267
OG_002048	t24|AAH_000136	99.5	188	1	0	1	188	1	188	6.04e-127	364	475	189
OG_002049	t24|AAH_000138	96.7	212	7	0	1	212	1	212	2.04e-144	403	324	213
OG_002049	t24|AAH_000137	98.9	92	1	0	233	324	1	92	1.94e-57	178	324	93
OG_002049	t24|AAH_000146	33.0	194	119	5	4	194	6	191	1.15e-21	89.0	324	219
OG_002049	t24|AAH_000153	46.7	105	52	4	2	102	15	119	2.89e-20	88.6	324	509
OG_002049	t24|AAH_000152	31.3	217	135	9	2	212	180	388	3.59e-19	85.1	324	450
OG_002050	t24|AAH_000139	97.4	352	9	0	1	352	1	352	6.85e-255	689	352	353
OG_002050	t24|AAH_000169	22.0	332	229	11	28	345	2	317	3.83e-16	75.9	352	343
OG_002051	t24|AAH_000140	96.6	234	8	0	1	234	1	234	2.49e-166	456	234	235
OG_002052	t24|AAH_000161	97.7	392	9	0	1	392	1	392	4.00e-281	759	392	393
OG_002052	t24|AAH_000141	97.2	392	11	0	1	392	1	392	1.90e-279	755	392	393
OG_002052	t24|AAH_000163	24.6	280	203	4	104	377	1	278	3.58e-25	101	392	285
OG_002053	t24|AAH_000143	97.0	500	15	0	21	520	2	501	9.64e-305	844	893	502
OG_002053	t24|AAH_000142	97.1	314	9	0	580	893	1	314	5.33e-216	611	893	315
OG_002054	t24|AAH_000144	97.3	185	5	0	98	282	1	185	1.01e-134	376	282	186
OG_002054	t24|AAH_000145	100	66	0	0	19	84	1	66	1.99e-49	155	282	67
OG_002054	t24|AAH_000134	29.6	267	173	7	9	265	6	267	7.92e-21	87.0	282	275
OG_002055	t24|AAH_000146	96.3	218	8	0	1	218	1	218	1.06e-152	421	252	219
OG_002055	t24|AAH_000138	32.6	193	119	5	6	190	4	193	3.82e-22	88.6	252	213
OG_002055	t24|AAH_000152	37.0	108	66	2	6	111	182	289	1.85e-14	69.7	252	450
OG_002055	t24|AAH_000153	26.7	210	147	5	6	210	17	224	1.76e-12	63.9	252	509
OG_002055	t24|AAH_000173	23.5	204	147	6	5	202	1	201	2.86e-12	62.0	252	238
OG_002056	t24|AAH_000147	97.6	465	11	0	1	465	1	465	1.83e-314	850	465	466
OG_002057	t24|AAH_000149	97.4	230	6	0	3	232	5	234	4.20e-148	418	433	235
OG_002057	t24|AAH_000148	97.4	191	5	0	243	433	1	191	9.09e-132	375	433	192
OG_002058	t24|AAH_000150	97.7	656	15	0	1	656	1	656	0.0	1261	656	657
OG_002059	t24|AAH_000152	97.3	449	12	0	1	449	1	449	2.55e-318	869	713	450
OG_002059	t24|AAH_000151	96.7	214	7	0	473	686	1	214	8.81e-146	421	713	215
OG_002059	t24|AAH_000153	38.7	535	297	7	166	699	1	505	1.90e-116	357	713	509
OG_002059	t24|AAH_000138	30.8	214	130	9	180	383	2	207	3.66e-18	81.3	713	213
OG_002059	t24|AAH_000146	37.0	108	66	2	182	289	6	111	4.22e-13	66.6	713	219
OG_002060	t24|AAH_000153	96.9	508	16	0	540	1047	1	508	0.0	974	1047	509
OG_002060	t24|AAH_000154	98.2	326	6	0	200	525	1	326	1.08e-223	636	1047	327
OG_002060	t24|AAH_000152	40.9	440	238	6	399	816	5	444	9.31e-104	330	1047	450
OG_002060	t24|AAH_000155	97.4	155	4	0	1	155	1	155	2.49e-98	304	1047	156
OG_002060	t24|AAH_000138	45.7	105	53	4	554	658	2	102	1.26e-18	83.2	1047	213
OG_002060	t24|AAH_000151	28.4	197	133	5	836	1030	15	205	7.76e-11	60.5	1047	215
OG_002060	t24|AAH_000146	34.6	104	66	2	556	659	6	107	8.26e-11	60.5	1047	219
OG_002061	t24|AAH_000157	97.8	182	4	0	152	333	1	182	2.74e-124	354	405	183
OG_002061	t24|AAH_000158	97.9	142	3	0	1	142	1	142	5.59e-94	276	405	143
OG_002061	t24|AAH_000156	96.6	58	2	0	348	405	1	58	1.02e-33	117	405	61
OG_002061	t24|AAH_000110	26.9	219	146	2	43	248	197	414	2.88e-19	86.7	405	448
OG_002061	t24|AAH_000024	21.5	195	138	4	42	222	21	214	1.07e-11	62.0	405	250
OG_002062	t24|AAH_000159	92.4	264	20	0	1	264	1	264	2.53e-174	478	264	265
OG_002063	t24|AAH_000160	96.5	113	4	0	1	113	1	113	1.78e-64	188	113	114
OG_002065	t24|AAH_000162	96.4	83	3	0	1	83	1	83	7.71e-52	154	83	84
OG_002066	t24|AAH_000163	98.2	284	5	0	107	390	1	284	4.08e-199	547	390	285
OG_002066	t24|AAH_000164	97.9	95	2	0	1	95	1	95	4.24e-58	182	390	96
OG_002066	t24|AAH_000141	25.7	378	272	5	10	384	6	377	5.55e-41	146	390	393
OG_002066	t24|AAH_000161	25.5	377	272	5	11	384	7	377	5.58e-40	144	390	393
OG_002067	t24|AAH_000165	96.6	234	8	0	1	234	1	234	8.58e-158	434	234	235
OG_002068	t24|AAH_000166	95.0	80	4	0	36	115	1	80	3.92e-43	134	121	81
OG_002069	t24|AAH_000167	97.9	241	5	0	1	241	1	241	7.69e-169	462	241	242
OG_002070	t24|AAH_000168	97.5	280	7	0	1	280	1	280	3.05e-199	543	280	281
OG_002071	t24|AAH_000169	96.2	342	13	0	1	342	1	342	5.58e-249	674	342	343
OG_002071	t24|AAH_000139	22.6	332	227	11	2	317	28	345	5.02e-16	75.5	342	353
OG_002072	t24|AAH_000170	97.4	190	5	0	1	190	1	190	5.60e-139	383	190	191
OG_002073	t24|AAH_000172	99.3	139	1	0	1	139	1	139	5.83e-97	279	288	141
OG_002073	t24|AAH_000171	97.8	137	3	0	152	288	1	137	4.44e-91	264	288	138
OG_002074	t24|AAH_000173	97.9	237	5	0	1	237	1	237	5.65e-169	462	237	238
OG_002074	t24|AAH_000133	27.0	256	147	8	3	233	8	248	6.22e-17	75.9	237	324
OG_002074	t24|AAH_000146	24.5	204	145	6	1	201	5	202	4.77e-12	60.8	237	219
OG_002075	t24|AAH_000174	97.1	275	8	0	1	275	1	275	3.68e-193	527	275	276
OG_002076	t24|AAH_000175	96.9	260	8	0	1	260	1	260	9.78e-186	507	260	261
