OG_2	VIMSS356322	98.9	279	3	0	1	279	189	467	1.35e-183	516
OG_2	WP_002391475.1	34.7	265	151	6	9	265	205	455	9.96e-34	131
OG_72	VIMSS356333	61.5	109	11	1	1	78	283	391	1.71e-34	127
OG_72	WP_002364384.1	60.6	109	12	1	1	78	283	391	1.12e-33	124
OG_72	WP_149113283.1	49.2	61	31	0	1	61	291	351	3.61e-14	69.3
OG_72	VIMSS1206030	49.2	61	31	0	1	61	341	401	6.43e-11	60.1
OG_72	VIMSS334087	39.3	61	37	0	1	61	1128	1188	1.33e-08	53.5
OG_72	WP_227028673.1	51.1	47	23	0	5	51	318	364	3.33e-08	52.4
OG_72	WP_015087877.1	52.2	46	22	0	5	50	330	375	1.17e-07	50.8
OG_72	WP_015452749.1	45.6	57	31	0	5	61	174	230	4.04e-07	49.3
OG_72	WP_211218761.1	36.5	52	33	0	5	56	830	881	2.44e-05	44.3
OG_72	WP_004844496.1	37.7	61	37	1	2	61	387	447	3.28e-05	43.9
OG_67	VIMSS356341	94.3	53	3	0	1	53	182	234	1.09e-27	102
OG_82	VIMSS356349	97.4	78	2	0	1	78	1	78	4.46e-47	154
OG_82	WP_002413364.1	96.2	78	3	0	1	78	1	78	3.58e-46	151
OG_71	VIMSS356334	79.8	114	11	1	1	102	200	313	5.47e-50	172
OG_71	WP_002356902.1	78.9	114	12	1	1	102	200	313	7.46e-50	172
OG_46	VIMSS356335	97.8	89	2	0	3	91	317	405	2.44e-58	187
OG_35	VIMSS356351	97.6	378	9	0	1	378	1	378	3.83e-246	675
OG_35	WP_002286457.1	58.2	368	154	0	6	373	5	372	1.08e-137	400
OG_35	VIMSS329843	56.8	347	148	2	6	351	4	349	1.78e-120	356
OG_35	VIMSS2127422	51.2	377	158	2	15	365	21	397	2.23e-116	348
OG_35	VIMSS7781556	49.0	365	176	2	15	369	15	379	3.84e-102	310
OG_35	VIMSS928366	48.2	365	179	2	15	369	14	378	1.86e-101	308
OG_35	Q8CZF2	47.9	361	178	3	15	365	15	375	1.80e-96	296
OG_35	VIMSS157183	49.1	344	169	3	13	356	7	344	3.86e-95	291
OG_35	VIMSS663381	49.4	338	165	3	19	356	13	344	8.76e-94	288
OG_35	Q8E7L8	44.1	374	193	3	16	376	16	386	1.18e-91	283
OG_35	Q9A1G6	44.0	364	193	2	17	369	17	380	2.91e-90	280
OG_35	WP_039811425.1	45.8	349	179	4	9	355	3	343	3.60e-89	276
OG_35	VIMSS10174346	44.3	345	185	4	16	360	10	347	4.11e-84	263
OG_35	VIMSS158741	42.8	341	189	2	15	355	9	343	2.31e-82	258
OG_35	VIMSS664938	42.8	341	189	2	15	355	9	343	4.61e-82	258
OG_35	VIMSS5629178	42.0	345	192	2	16	355	7	348	7.80e-78	247
OG_35	VIMSS1289230	41.8	340	191	4	15	354	10	342	4.21e-74	237
OG_35	WP_000258150.1	41.8	340	191	4	15	354	10	342	4.21e-74	237
OG_35	metacyc::MONOMER-19967	40.7	349	195	6	7	349	4	346	2.05e-73	236
OG_35	NP_391433.1	40.7	349	195	6	7	349	4	346	2.89e-73	235
OG_35	VIMSS642917	41.7	350	196	5	15	361	12	356	3.13e-72	233
OG_35	WP_003346511.1	41.7	355	199	4	7	360	4	351	9.32e-72	231
OG_35	WP_005544775.1	39.8	354	188	7	22	357	20	366	1.18e-67	221
OG_35	VIMSS186232	34.6	306	188	5	16	313	12	313	6.42e-36	137
OG_35	VIMSS1749527	36.3	314	167	10	17	301	46	355	3.42e-33	131
OG_41	VIMSS356321	98.3	236	4	0	1	236	18	253	9.26e-178	492
OG_41	VIMSS116736	33.3	240	141	5	2	236	19	244	3.00e-31	119
OG_41	VIMSS134036	32.1	246	138	9	2	236	19	246	1.05e-27	110
OG_41	VIMSS5756437	31.7	246	139	9	2	236	19	246	4.23e-26	105
OG_41	WP_005795218.1	29.8	235	145	4	4	234	25	243	3.35e-24	100
OG_41	BRENDA::B0URY8	28.6	241	151	7	2	236	19	244	4.60e-22	95.1
OG_41	VIMSS2324061	28.8	243	143	7	2	236	19	239	8.31e-21	91.7
OG_41	VIMSS7878	28.2	245	147	8	2	236	19	244	4.62e-18	84.3
OG_41	VIMSS2061741	27.7	253	146	7	4	236	44	279	5.32e-16	79.3
OG_41	WP_001076784.1	27.7	242	154	10	6	236	24	255	7.80e-13	70.1
OG_41	VIMSS10327201	32.3	124	70	3	6	125	123	236	4.94e-10	62.8
OG_41	BRENDA::C4TGF1	27.9	244	121	13	6	235	22	224	2.32e-09	60.1
OG_41	WP_005896272.1	26.5	238	145	9	3	234	21	234	2.38e-09	60.1
OG_7	VIMSS356325	98.3	234	4	0	1	234	1	234	4.44e-166	461
OG_7	metacyc::MONOMER-17174	47.0	230	117	4	3	229	3	230	2.90e-64	203
OG_7	VIMSS3790331	33.8	234	151	3	2	233	3	234	2.51e-40	142
OG_7	VIMSS276035	30.4	230	157	2	5	233	6	233	5.42e-32	120
OG_7	VIMSS330734	29.4	228	153	5	1	224	1	224	7.19e-26	104
OG_7	metacyc::MONOMER-19969	29.6	233	158	4	1	229	1	231	2.16e-25	103
